date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-05-11,5035975,5291794,5163884,1665168,1920987,1793078,3114988,3626626,3370807
2021-05-12,5167402,5405755,5286578,1709836,1948189,1829012,3219213,3695919,3457566
2021-05-13,5285890,5515243,5400566,1754326,1983679,1869002,3302211,3760917,3531564
2021-05-14,5389893,5617869,5503881,1796911,2024887,1910899,3365006,3820958,3592982
2021-05-15,5500073,5728137,5614105,1840363,2068427,1954395,3431646,3887774,3659710
2021-05-16,5577952,5847628,5712790,1866499,2136175,2001337,3441777,3981129,3711453
2021-05-17,5684416,5965406,5824911,1905898,2186888,2046393,3497528,4059508,3778518
2021-05-18,5770152,6087991,5929072,1940267,2258106,2099186,3512046,4147724,3829885
2021-05-19,5834462,6188357,6011410,1991090,2344985,2168038,3489477,4197267,3843372
2021-05-20,5893993,6279742,6086868,2046318,2432067,2239192,3461926,4233424,3847675
2021-05-21,5958400,6370509,6164454,2101642,2513751,2307696,3444649,4268867,3856758
2021-05-22,6038461,6453832,6246146,2162767,2578138,2370452,3460323,4291065,3875694
2021-05-23,6117132,6536146,6326639,2221740,2640754,2431247,3476378,4314406,3895392
2021-05-24,6154806,6562116,6358461,2290799,2698109,2494454,3456697,4271317,3864007
2021-05-25,6182908,6579579,6381244,2385860,2782531,2584196,3400377,4193719,3797048
2021-05-26,6288503,6685541,6487022,2498472,2895510,2696991,3392993,4187069,3790031
2021-05-27,6343945,6767611,6555778,2562032,2985698,2773865,3358247,4205579,3781913
2021-05-28,6431049,6863535,6647292,2640595,3073081,2856838,3357968,4222940,3790454
2021-05-29,6533485,6957722,6745604,2721747,3145984,2933866,3387501,4235975,3811738
2021-05-30,6627894,7047090,6837492,2799622,3218818,3009220,3409076,4247468,3828272
2021-05-31,6744428,7142917,6943672,2882337,3280826,3081582,3463602,4260580,3862091
2021-06-01,6844471,7220919,7032695,2991191,3367639,3179415,3476832,4229728,3853280
2021-06-02,6935168,7325230,7130199,3073865,3463927,3268896,3471241,4251365,3861303
2021-06-03,7026233,7437302,7231768,3156765,3567834,3362300,3458399,4280537,3869468
2021-06-04,7114630,7548759,7331694,3232573,3666702,3449638,3447928,4316186,3882057
2021-06-05,7204519,7655084,7429802,3311560,3762125,3536842,3442394,4343524,3892959
2021-06-06,7294964,7767416,7531190,3392352,3864804,3628578,3430160,4375064,3902612
2021-06-07,7357886,7841049,7599468,3455868,3939031,3697450,3418855,4385181,3902018
2021-06-08,7486913,8010955,7748934,3530032,4054074,3792053,3432839,4480923,3956881
2021-06-09,7658240,8198856,7928548,3599868,4140484,3870176,3517756,4598988,4058372
2021-06-10,7824289,8381040,8102664,3669797,4226548,3948172,3597741,4711243,4154492
2021-06-11,7987339,8528689,8258014,3767067,4308417,4037742,3678922,4761622,4220272
2021-06-12,8228810,8770441,8499626,3865524,4407155,4136340,3821655,4904917,4363286
2021-06-13,8384551,8911154,8647852,3965234,4491837,4228536,3892714,4945920,4419317
2021-06-14,8479360,9024249,8751804,4063770,4608659,4336214,3870701,4960479,4415590
2021-06-15,8567850,9142995,8855422,4159473,4734618,4447046,3833232,4983522,4408377
2021-06-16,8643728,9256362,8950045,4253872,4866506,4560189,3777222,5002490,4389856
2021-06-17,8711215,9344369,9027792,4371029,5004183,4687606,3707032,4973340,4340186
2021-06-18,8791332,9431173,9111252,4489650,5129491,4809570,3661841,4941523,4301682
2021-06-19,8885933,9521759,9203846,4606464,5242290,4924377,3643643,4915295,4279469
2021-06-20,8971251,9603537,9287394,4725900,5358186,5042043,3613065,4877637,4245351
2021-06-21,9092269,9715314,9403792,4826284,5449329,5137806,3642940,4889030,4265985
2021-06-22,9179850,9820284,9500067,4933475,5573909,5253692,3605941,4886809,4246375
2021-06-23,9282893,9933459,9608176,5033095,5683661,5358378,3599232,4900364,4249798
2021-06-24,9407933,10017165,9712549,5164224,5773456,5468840,3634477,4852941,4243709
2021-06-25,9548502,10120303,9834402,5289619,5861420,5575520,3687082,4830684,4258883
2021-06-26,9686192,10236042,9961117,5411797,5961647,5686722,3724545,4824245,4274395
2021-06-27,9805031,10343212,10074122,5538766,6076947,5807856,3728084,4804446,4266265
2021-06-28,9915485,10429872,10172678,5680755,6195142,5937948,3720343,4749117,4234730
2021-06-29,10074387,10514228,10294308,5826782,6266623,6046702,3807764,4687446,4247605
2021-06-30,10243195,10593547,10418371,5976357,6326709,6151533,3916486,4617190,4266838
2021-07-01,10347102,10695338,10521220,6103631,6451867,6277749,3895235,4591707,4243471
2021-07-02,10485540,10796582,10641061,6227728,6538770,6383249,3946770,4568854,4257812
2021-07-03,10597212,10896016,10746614,6351044,6649848,6500446,3947364,4544972,4246168
2021-07-04,10646751,10936066,10791408,6452260,6741575,6596918,3905176,4483806,4194491
2021-07-05,10773201,11058803,10916002,6538202,6823804,6681003,3949397,4520601,4234999
2021-07-06,10869917,11218717,11044317,6565768,6914568,6740168,3955349,4652949,4304149
2021-07-07,10967427,11387178,11177302,6583192,7002943,6793068,3964484,4803986,4384235
2021-07-08,11071962,11475051,11273506,6677196,7080285,6878740,3991677,4797855,4394766
2021-07-09,11178016,11596391,11387204,6741061,7159436,6950248,4018580,4855330,4436955
2021-07-10,11280114,11703682,11491898,6812888,7236456,7024672,4043658,4890794,4467226
2021-07-11,11376345,11808719,11592532,6882579,7314953,7098766,4061392,4926140,4493766
2021-07-12,11454342,11898461,11676402,6941542,7385661,7163602,4068681,4956919,4512800
2021-07-13,11599695,12045150,11822422,7001801,7447256,7224528,4152439,5043349,4597894
2021-07-14,11636370,12163126,11899748,7041846,7568602,7305224,4067768,5121280,4594524
2021-07-15,11638324,12253017,11945670,7108149,7722842,7415496,3915482,5144868,4530175
2021-07-16,11640357,12333273,11986815,7190412,7883328,7536870,3757029,5142861,4449945
2021-07-17,11642385,12410928,12026656,7274873,8043416,7659144,3598969,5136055,4367512
2021-07-18,11644323,12482323,12063323,7358408,8196408,7777408,3447915,5123915,4285915
2021-07-19,11645683,12528982,12087332,7439914,8323213,7881564,3322470,5089068,4205769
2021-07-20,11647045,12586190,12116618,7511052,8450197,7980624,3196848,5075138,4135993
2021-07-21,11648383,12587528,12117956,7635800,8574945,8105372,3073438,4951728,4012583
2021-07-22,11675088,12588885,12131986,7762275,8676072,8219174,2999016,4826610,3912813
2021-07-23,11775958,12590778,12183368,7938680,8753500,8346090,3022458,4652098,3837278
2021-07-24,11870411,12615359,12242885,8092397,8837345,8464871,3033066,4522962,3778014
2021-07-25,11955104,12617252,12286178,8268802,8930950,8599876,3024154,4348450,3686302
2021-07-26,11998890,12618381,12308636,8394284,9013775,8704030,2985115,4224097,3604606
2021-07-27,11999831,12623918,12311874,8494311,9118398,8806354,2881433,4129607,3505520
2021-07-28,12021877,12635799,12328838,8587995,9201917,8894956,2819960,4047804,3433882
2021-07-29,12049830,12665479,12357654,8678771,9294420,8986596,2755410,3986708,3371059
2021-07-30,12055898,12709638,12382768,8755069,9408809,9081939,2647089,3954569,3300829
2021-07-31,12058652,12753858,12406255,8831305,9526511,9178908,2532141,3922553,3227347
2021-08-01,12060927,12793933,12427430,8911687,9644693,9278190,2416234,3882246,3149240
2021-08-02,12069970,12858588,12464279,8982077,9770695,9376386,2299275,3876511,3087893
2021-08-03,12112551,12897428,12504990,9078450,9863327,9470888,2249224,3818978,3034101
2021-08-04,12113430,12940260,12526845,9170832,9997662,9584247,2115768,3769428,2942598
2021-08-05,12113903,12940733,12527318,9243203,10070033,9656618,2043870,3697530,2870700
2021-08-06,12114376,12941206,12527791,9315575,10142405,9728990,1971971,3625631,2798801
2021-08-07,12114849,12941679,12528264,9387946,10214776,9801361,1900073,3553733,2726903
2021-08-08,12117440,12942152,12529796,9460318,10285030,9872674,1832410,3481834,2657122
2021-08-09,12129582,12942835,12536208,9569587,10382840,9976214,1746742,3373248,2559995
2021-08-10,12130245,12943498,12536872,9675643,10488896,10082270,1641349,3267855,2454602
2021-08-11,12130908,12968328,12549618,9757532,10594952,10176242,1535956,3210796,2373376
2021-08-12,12131539,13005389,12568464,9822007,10695857,10258932,1435682,3183382,2309532
2021-08-13,12132749,13020701,12576725,9908232,10796184,10352208,1336565,3112469,2224517
2021-08-14,12134929,13036258,12585594,9994211,10895540,10444876,1239389,3042047,2140718
2021-08-15,12137268,13053150,12595209,10078856,10994738,10536797,1142530,2974294,2058412
2021-08-16,12137817,13066307,12602062,10109504,11037994,10573749,1099823,2956803,2028313
2021-08-17,12138353,13066843,12602598,10151767,11080257,10616012,1058096,2915076,1986586
2021-08-18,12138890,13067380,12603135,10194032,11122522,10658277,1016368,2873348,1944858
2021-08-19,12139424,13067914,12603669,10236083,11164573,10700328,974851,2831831,1903341
2021-08-20,12139958,13068448,12604203,10278135,11206625,10742380,933333,2790313,1861823
2021-08-21,12140492,13068982,12604737,10320186,11248676,10784431,891816,2748796,1820306
2021-08-22,12141026,13069516,12605271,10362238,11290728,10826483,850298,2707278,1778788
2021-08-23,12141515,13070005,12605760,10402331,11330821,10866576,810694,2667674,1739184
2021-08-24,12141995,13070485,12606240,10441675,11370165,10905920,771830,2628810,1700320
2021-08-25,12142475,13070965,12606720,10481019,11409509,10945264,732966,2589946,1661456
2021-08-26,12142927,13071417,12607172,10518113,11446603,10982358,696324,2553304,1624814
2021-08-27,12143379,13071869,12607624,10555208,11483698,11019453,659681,2516661,1588171
2021-08-28,12143831,13072321,12608076,10592302,11520792,11056547,623039,2480019,1551529
2021-08-29,12144283,13072773,12608528,10629397,11557887,11093642,586396,2443376,1514886
2021-08-30,12144733,13073223,12608978,10660730,11589220,11124975,555513,2412493,1484003
2021-08-31,12145162,13073652,12609407,10690599,11619089,11154844,526073,2383053,1454563
2021-09-01,12145591,13074081,12609836,10720469,11648959,11184714,496632,2353612,1425122
2021-09-02,12146018,13074508,12610263,10750200,11678690,11214445,467328,2324308,1395818
2021-09-03,12146445,13074935,12610690,10779931,11708421,11244176,438024,2295004,1366514
2021-09-04,12146872,13075362,12611117,10809662,11738152,11273907,408720,2265700,1337210
2021-09-05,12147299,13075789,12611544,10839393,11767883,11303638,379416,2236396,1307906
2021-09-06,12147299,13075789,12611544,10850411,11778901,11314656,368398,2225378,1296888
2021-09-07,12147299,13075789,12611544,10868608,11797098,11332853,350201,2207181,1278691
2021-09-08,12147299,13075789,12611544,10886806,11815296,11351051,332003,2188983,1260493
2021-09-09,12147299,13075789,12611544,10906618,11835108,11370863,312191,2169171,1240681
2021-09-10,12148644,13075789,12612216,10926431,11853576,11390004,295068,2149358,1222213
2021-09-11,12168230,13075789,12622010,10946243,11853802,11400022,314428,2129546,1221987
2021-09-12,12187817,13075789,12631803,10966056,11854028,11410042,333789,2109733,1221761
2021-09-13,12206336,13075789,12641062,10984702,11854155,11419428,352181,2091087,1221634
2021-09-14,12227617,13075789,12651703,11006129,11854301,11430215,373316,2069660,1221488
2021-09-15,12248898,13075789,12662344,11027556,11854447,11441002,394451,2048233,1221342
2021-09-16,12264751,13075789,12670270,11043517,11854555,11449036,410196,2032272,1221234
2021-09-17,12280605,13075789,12678197,11059479,11854663,11457071,425942,2016310,1221126
2021-09-18,12296459,13075789,12686124,11075441,11854771,11465106,441688,2000348,1221018
2021-09-19,12312313,13075789,12694051,11091403,11854879,11473141,457434,1984386,1220910
2021-09-20,12328167,13075789,12701978,11107365,11854987,11481176,473180,1968424,1220802
2021-09-21,12347961,13075789,12711875,11127294,11855122,11491208,492839,1948495,1220667
2021-09-22,12367755,13075789,12721772,11147223,11855257,11501240,512498,1928566,1220532
2021-09-23,12387716,13075789,12731752,11167321,11855394,11511358,532322,1908468,1220395
2021-09-24,12407677,13075789,12741733,11187419,11855531,11521475,552146,1888370,1220258
2021-09-25,12427639,13075789,12751714,11207518,11855668,11531593,571971,1868271,1220121
2021-09-26,12447600,13075789,12761694,11227616,11855805,11541710,591795,1848173,1219984
2021-09-27,12467562,13075789,12771676,11247715,11855942,11551828,611620,1828074,1219847
2021-09-28,12489692,13075789,12782740,11269996,11856093,11563044,633599,1805793,1219696
2021-09-29,12511823,13075789,12793806,11292278,11856244,11574261,655579,1783511,1219545
2021-09-30,12528138,13075789,12801964,11308705,11856356,11582530,671782,1767084,1219433
2021-10-01,12544454,13075789,12810122,11325133,11856468,11590800,687986,1750656,1219321
2021-10-02,12559424,13075789,12817606,11341560,11857925,11599742,701499,1734229,1217864
2021-10-03,12559424,13075789,12817606,11357988,11874353,11616170,685071,1717801,1201436
2021-10-04,12559424,13075789,12817606,11374416,11890781,11632598,668643,1701373,1185008
2021-10-05,12559424,13075789,12817606,11390023,11906388,11648206,653036,1685766,1169401
2021-10-06,12559424,13075789,12817606,11405630,11921995,11663812,637429,1670159,1153794
2021-10-07,12559424,13075789,12817606,11419465,11935830,11677648,623594,1656324,1139959
2021-10-08,12559424,13075789,12817606,11433300,11949665,11691482,609759,1642489,1126124
2021-10-09,12559424,13075789,12817606,11447135,11963500,11705318,595924,1628654,1112289
2021-10-10,12559424,13075789,12817606,11460970,11977335,11719152,582089,1614819,1098454
2021-10-11,12559424,13075789,12817606,11474806,11991171,11732988,568253,1600983,1084618
