date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-05-11,5036424,5292418,5164421,1664423,1920417,1792420,3116007,3627995,3372001
2021-05-12,5167789,5406306,5287048,1709225,1947742,1828484,3220047,3697081,3458564
2021-05-13,5286311,5515754,5401032,1753815,1983258,1868536,3303053,3761939,3532496
2021-05-14,5390345,5618343,5504344,1796494,2024492,1910493,3365853,3821849,3593851
2021-05-15,5500613,5728570,5614592,1840046,2068003,1954024,3432610,3888524,3660567
2021-05-16,5578569,5848041,5713305,1866257,2135729,2000993,3442840,3981784,3712312
2021-05-17,5685099,5965800,5825450,1905715,2186416,2046066,3498683,4060085,3779384
2021-05-18,5770556,6088373,5929464,1940134,2257951,2099042,3512605,4148239,3830422
2021-05-19,5834551,6188728,6011640,1991008,2345185,2168096,3489366,4197720,3843543
2021-05-20,5893751,6279937,6086844,2046447,2432633,2239540,3461118,4233490,3847304
2021-05-21,5957475,6370521,6163998,2101991,2515037,2308514,3442438,4268530,3855484
2021-05-22,6037022,6453654,6245338,2163341,2579973,2371657,3457049,4290313,3873681
2021-05-23,6115198,6535783,6325490,2222535,2643120,2432828,3472078,4313248,3892663
2021-05-24,6152433,6561602,6357018,2291707,2700876,2496292,3451557,4269895,3860726
2021-05-25,6179911,6578776,6379344,2387014,2785879,2586446,3394032,4191762,3792897
2021-05-26,6284903,6684395,6484649,2499882,2899374,2699628,3385529,4184513,3785021
2021-05-27,6339849,6766377,6553113,2563472,2990000,2776736,3349849,4202905,3776377
2021-05-28,6428944,6862160,6645552,2642106,3075322,2858714,3353622,4220054,3786838
2021-05-29,6531295,6956212,6743754,2723323,3148240,2935782,3383055,4232889,3807972
2021-05-30,6625637,7045454,6835546,2801258,3221075,3011166,3404562,4244196,3824379
2021-05-31,6742085,7141154,6941620,2883974,3283043,3083508,3459042,4257180,3858111
2021-06-01,6841537,7218815,7030176,2993038,3370316,3181677,3471221,4225777,3848499
2021-06-02,6931611,7322723,7127167,3075983,3467095,3271539,3464516,4246740,3855628
2021-06-03,7021913,7434386,7228150,3159152,3571625,3365388,3450288,4275234,3862761
2021-06-04,7109540,7545442,7327491,3235227,3671129,3453178,3438411,4310215,3874313
2021-06-05,7198667,7651411,7425039,3314438,3767182,3540810,3431485,4336973,3884229
2021-06-06,7288676,7763293,7525984,3395543,3870160,3632852,3418516,4367750,3893133
2021-06-07,7351075,7836476,7593776,3468137,3953538,3710838,3397537,4368339,3882938
2021-06-08,7480669,8005874,7743272,3558163,4083368,3820766,3397301,4447711,3922506
2021-06-09,7652203,8193374,7922788,3644615,4185786,3915200,3466417,4548759,4007588
2021-06-10,7818311,8375219,8096765,3730741,4287649,4009195,3530662,4644478,4087570
2021-06-11,7981425,8522509,8251967,3843779,4384863,4114321,3596562,4678730,4137646
2021-06-12,8222834,8763907,8493370,3963990,4505063,4234526,3717771,4799917,4258844
2021-06-13,8378621,8904320,8641470,4079125,4604824,4341974,3773797,4825195,4299496
2021-06-14,8472357,9017144,8744750,4194631,4739418,4467024,3732939,4822513,4277726
2021-06-15,8559633,9136243,8847938,4306903,4883513,4595208,3676120,4829340,4252730
2021-06-16,8634361,9249941,8942151,4417365,5032945,4725155,3601416,4832576,4216996
2021-06-17,8700876,9338335,9019606,4550325,5187784,4869054,3513092,4788010,4150551
