date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-02-19,681309,854459,767884,103956,277106,190531,404203,750503,577353
2021-02-20,709513,863447,786480,123957,277891,200924,431622,739490,585556
2021-02-21,721254,872760,797007,141497,293003,217250,428251,731263,579757
2021-02-22,739498,908783,824140,154053,323338,238696,416160,754730,585445
2021-02-23,755952,944632,850292,167867,356547,262207,399405,776765,588085
2021-02-24,778708,987184,882946,182079,390555,286317,388153,805105,596629
2021-02-25,815702,1038276,926989,197876,420450,309163,395252,840400,617826
2021-02-26,864241,1065945,965093,219755,421459,320607,442782,846190,644486
2021-02-27,896108,1077981,987044,240983,422856,331920,473252,836998,655125
2021-02-28,912516,1084371,998444,252254,424109,338182,488407,832117,660262
2021-03-01,953300,1097687,1025494,281921,426308,354114,526992,815766,671379
2021-03-02,997194,1111049,1054122,314222,428077,371150,569117,796827,682972
2021-03-03,1040875,1132528,1086702,338046,429699,383872,611176,794482,702829
2021-03-04,1095688,1171748,1133718,355216,431276,393246,664412,816532,740472
2021-03-05,1114682,1187998,1151340,383268,456584,419926,658098,804730,731414
2021-03-06,1121978,1194332,1158155,401870,474224,438047,647754,792462,720108
2021-03-07,1141607,1201472,1171540,418562,478427,448494,663180,782910,723045
2021-03-08,1163163,1214825,1188994,441362,493024,467193,670139,773463,721801
2021-03-09,1178549,1240069,1209309,456369,517889,487129,660660,783700,722180
2021-03-10,1216269,1281910,1249090,458123,523764,490944,692505,823787,758146
2021-03-11,1260398,1324851,1292624,459821,524274,492048,736124,865030,800577
2021-03-12,1308114,1371308,1339711,461590,524784,493187,783330,909718,846524
2021-03-13,1339808,1402269,1371038,463212,525673,494442,814135,939057,876596
2021-03-14,1365147,1427832,1396490,464789,527474,496132,837673,963043,900358
2021-03-15,1372892,1450605,1411748,464898,542611,503754,830281,985707,907994
2021-03-16,1385300,1481242,1433271,465327,561269,513298,824031,1015915,919973
2021-03-17,1396509,1484532,1440520,492621,580644,536632,815865,991911,903888
2021-03-18,1411983,1486222,1449102,521981,596220,559100,815763,964241,890002
2021-03-19,1429903,1514362,1472132,526497,610956,568726,818947,987865,903406
2021-03-20,1457628,1521774,1489701,548626,612772,580699,844856,973148,909002
2021-03-21,1483380,1528263,1505822,569898,614781,592340,868599,958365,913482
2021-03-22,1504934,1538213,1521574,584140,617419,600780,887515,954073,920794
2021-03-23,1533957,1551821,1542889,604060,621924,612992,912033,947761,929897
2021-03-24,1572413,1573981,1573197,636987,638555,637771,933858,936994,935426
2021-03-25,1612927,1622104,1617516,645954,655131,650542,957796,976150,966973
2021-03-26,1637647,1674511,1656079,649018,685882,667450,951765,1025493,988629
2021-03-27,1667295,1701997,1684646,653378,688080,670729,979215,1048619,1013917
2021-03-28,1689150,1711023,1700086,667698,689571,678634,999579,1043325,1021452
2021-03-29,1749050,1759249,1754150,680753,690952,685852,1058098,1078496,1068297
2021-03-30,1798671,1820217,1809444,684978,706524,695751,1092147,1135239,1113693
2021-03-31,1842975,1889950,1866462,687621,734596,711108,1108379,1202329,1155354
2021-04-01,1898068,1971699,1934884,692349,765980,729164,1132088,1279350,1205719
2021-04-02,1942662,2035617,1989140,706336,799291,752814,1143371,1329281,1236326
