date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-03-24,1643578,1660980,1652279,642674,660076,651375,983502,1018306,1000904
2021-03-25,1681338,1683681,1682510,662544,664887,663716,1016451,1021137,1018794
2021-03-26,1700940,1719100,1710020,669696,687856,678776,1013084,1049404,1031244
2021-03-27,1734272,1756986,1745629,674381,697095,685738,1037177,1082605,1059891
2021-03-28,1774559,1793524,1784042,680414,699379,689896,1075180,1113110,1094145
2021-03-29,1836696,1851911,1844304,686448,701663,694056,1135033,1165463,1150248
2021-03-30,1874750,1908585,1891668,694195,728030,711112,1146720,1214390,1180555
2021-03-31,1913171,1965260,1939216,701941,754030,727986,1159141,1263319,1211230
2021-04-01,1951592,2021986,1986789,709636,780030,744833,1171562,1312350,1241956
2021-04-02,1990014,2078711,2034362,717332,806029,761680,1183985,1361379,1272682
2021-04-03,2028435,2110985,2069710,749479,832029,790754,1196406,1361506,1278956
2021-04-04,2079253,2143259,2111256,781626,845632,813629,1233621,1361633,1297627
2021-04-05,2157511,2202973,2180242,813773,859235,836504,1298276,1389200,1343738
2021-04-06,2229144,2264061,2246602,844546,879463,862004,1349681,1419515,1384598
2021-04-07,2301310,2325149,2313230,875319,899158,887238,1402152,1449830,1425991
2021-04-08,2373477,2387614,2380546,904715,918852,911784,1454625,1482899,1468762
2021-04-09,2450080,2458771,2454426,925419,934110,929764,1515970,1533352,1524661
2021-04-10,2536773,2544066,2540420,931985,939278,935632,1597495,1612081,1604788
2021-04-11,2617241,2629360,2623300,938552,950671,944612,1666570,1690808,1678689
2021-04-12,2721015,2737959,2729487,945119,962063,953591,1758952,1792840,1775896
2021-04-13,2834701,2843415,2839058,954830,963544,959187,1871157,1888585,1879871
2021-04-14,2948386,2948826,2948606,964585,965025,964805,1983361,1984241,1983801
2021-04-15,3051614,3054236,3052925,974342,976964,975653,2074650,2079894,2077272
2021-04-16,3142146,3164685,3153416,979059,1001598,990328,2140548,2185626,2163087
2021-04-17,3229727,3275133,3252430,983778,1029184,1006481,2200543,2291355,2245949
2021-04-18,3317307,3385581,3351444,988496,1056770,1022633,2260537,2397085,2328811
2021-04-19,3383014,3474154,3428584,994484,1085624,1040054,2297390,2479670,2388530
2021-04-20,3462147,3541804,3501976,1021397,1101054,1061226,2361093,2520407,2440750
2021-04-21,3541279,3609505,3575392,1048257,1116483,1082370,2424796,2561248,2493022
2021-04-22,3620286,3677133,3648710,1075192,1132039,1103616,2488247,2601941,2545094
2021-04-23,3704115,3744760,3724438,1102126,1142771,1122448,2561344,2642634,2601989
2021-04-24,3787847,3812388,3800118,1129061,1153602,1141332,2634245,2683327,2658786
2021-04-25,3849171,3880015,3864593,1155995,1186839,1171417,2662332,2724020,2693176
2021-04-26,3915299,3952447,3933873,1187319,1224467,1205893,2690832,2765128,2727980
2021-04-27,3976388,4018480,3997434,1225041,1267133,1246087,2709255,2793439,2751347
2021-04-28,4040378,4084518,4062448,1262759,1306899,1284829,2733479,2821759,2777619
2021-04-29,4104427,4165905,4135166,1285127,1346605,1315866,2757822,2880778,2819300
2021-04-30,4168480,4247293,4207886,1307495,1386308,1346902,2782172,2939798,2860985
2021-05-01,4233557,4328680,4281118,1329863,1424986,1377424,2808571,2998817,2903694
2021-05-02,4299004,4409492,4354248,1352807,1463295,1408051,2835709,3056685,2946197
2021-05-03,4388255,4512756,4450506,1376807,1501308,1439058,2886947,3135949,3011448
2021-05-04,4451556,4619881,4535718,1396946,1565271,1481108,2886285,3222935,3054610
2021-05-05,4516571,4727488,4622030,1416603,1627520,1522062,2889051,3310885,3099968
2021-05-06,4581747,4824540,4703144,1446816,1689609,1568212,2892138,3377724,3134931
2021-05-07,4646923,4920027,4783475,1478593,1751697,1615145,2895226,3441434,3168330
2021-05-08,4712498,5020955,4866726,1504929,1813386,1659158,2899112,3516026,3207569
2021-05-09,4802997,5105810,4954404,1547338,1850151,1698744,2952846,3558472,3255659
2021-05-10,4916968,5207183,5062076,1594122,1884337,1739230,3032631,3613061,3322846
2021-05-11,5028588,5291323,5159956,1658139,1920874,1789506,3107714,3633184,3370449
2021-05-12,5138467,5398937,5268702,1698682,1959152,1828917,3179315,3700255,3439785
2021-05-13,5251298,5511369,5381334,1734407,1994478,1864442,3256820,3776962,3516891
2021-05-14,5364129,5623801,5493965,1770132,2029804,1899968,3334325,3853669,3593997
2021-05-15,5476552,5736232,5606392,1805858,2065538,1935698,3411014,3930374,3670694
2021-05-16,5564540,5848664,5706602,1841583,2125707,1983645,3438833,4007081,3722957
2021-05-17,5662231,5952177,5807204,1888109,2178055,2033082,3484176,4064068,3774122
2021-05-18,5738633,6048866,5893750,1941458,2251691,2096574,3486942,4107408,3797175
2021-05-19,5804590,6152369,5978480,1987994,2335773,2161884,3468817,4164375,3816596
2021-05-20,5870644,6252287,6061466,2038114,2419757,2228936,3450887,4214173,3832530
2021-05-21,5941052,6352205,6146628,2088235,2499388,2293812,3441664,4263970,3852817
2021-05-22,6024827,6438995,6231911,2151483,2565651,2358567,3459176,4287512,3873344
2021-05-23,6108654,6525786,6317220,2214731,2631863,2423297,3476791,4311055,3893923
2021-05-24,6193855,6609376,6401616,2289481,2705002,2497242,3488853,4319895,3904374
2021-05-25,6273287,6674777,6474032,2382420,2783910,2583165,3489377,4292357,3890867
2021-05-26,6339266,6743421,6541344,2472116,2876271,2674194,3462995,4271305,3867150
2021-05-27,6405349,6826403,6615876,2547474,2968528,2758001,3436821,4278929,3857875
2021-05-28,6477205,6909386,6693296,2622831,3055012,2838922,3422193,4286555,3854374
2021-05-29,6551953,6987330,6769642,2703227,3138604,2920916,3413349,4284103,3848726
2021-05-30,6626703,7065275,6845989,2783622,3222194,3002908,3404509,4281653,3843081
2021-05-31,6748687,7168047,6958367,2871327,3290687,3081007,3458000,4296720,3877360
2021-06-01,6851026,7265786,7058406,2964065,3378825,3171445,3472201,4301721,3886961
2021-06-02,6948626,7386552,7167589,3033776,3471702,3252739,3476924,4352776,3914850
2021-06-03,7043324,7493587,7268456,3117217,3567480,3342348,3475844,4376370,3926107
2021-06-04,7138026,7599936,7368981,3201345,3663255,3432300,3474771,4398591,3936681
2021-06-05,7232725,7706285,7469505,3285473,3759033,3522253,3473692,4420812,3947252
2021-06-06,7326295,7813324,7569810,3368911,3855940,3612426,3470355,4444413,3957384
2021-06-07,7485676,7988203,7736940,3437989,3940516,3689252,3545160,4550214,4047687
2021-06-08,7622891,8159578,7891234,3510571,4047258,3778914,3575633,4649007,4112320
2021-06-09,7778024,8335087,8056556,3579019,4136082,3857550,3641942,4756068,4199005
2021-06-10,7931442,8507101,8219272,3650959,4226618,3938788,3704824,4856142,4280483
2021-06-11,8084700,8654729,8369714,3747288,4317317,4032302,3767383,4907441,4337412
2021-06-12,8237958,8802356,8520157,3843618,4408016,4125817,3829942,4958738,4394340
2021-06-13,8390817,8949294,8670056,3940637,4499114,4219876,3891703,5008657,4450180
2021-06-14,8489449,9062045,8775747,4032960,4605556,4319258,3883893,5029085,4456489
2021-06-15,8568336,9161456,8864896,4138622,4731742,4435182,3836594,5022834,4429714
2021-06-16,8654927,9257007,8955967,4248145,4850225,4549185,3804702,5008862,4406782
2021-06-17,8743259,9344842,9044050,4365384,4966967,4666176,3776292,4979458,4377875
2021-06-18,8828639,9436920,9132780,4478380,5086661,4782520,3741978,4958540,4350259
2021-06-19,8914018,9530563,9222290,4589810,5206355,4898082,3707663,4940753,4324208
2021-06-20,8999806,9618765,9309286,4706682,5325641,5016162,3674165,4912083,4293124
2021-06-21,9114257,9727268,9420762,4814518,5427529,5121024,3686728,4912750,4299739
2021-06-22,9211300,9822981,9517140,4935143,5546824,5240984,3664476,4887838,4276157
2021-06-23,9326002,9935929,9630966,5038534,5648461,5343498,3677541,4897395,4287468
2021-06-24,9451148,10025401,9738274,5165400,5739653,5452526,3711495,4860001,4285748
2021-06-25,9576198,10115408,9845803,5291732,5830942,5561337,3745256,4823676,4284466
2021-06-26,9690307,10205414,9947860,5418064,5933171,5675618,3757136,4787350,4272243
2021-06-27,9791050,10295422,10043236,5544395,6048767,5796581,3742283,4751027,4246655
2021-06-28,9897234,10390922,10144078,5677963,6171651,5924807,3725583,4712959,4219271
2021-06-29,10013546,10487637,10250592,5810316,6284407,6047362,3729139,4677321,4203230
2021-06-30,10135627,10591176,10363402,5935845,6391394,6163620,3744233,4655331,4199782
2021-07-01,10271162,10687902,10479532,6068188,6484928,6276558,3786234,4619714,4202974
2021-07-02,10406592,10784581,10595586,6200577,6578566,6389572,3828026,4584004,4206015
2021-07-03,10542022,10881260,10711641,6332966,6672204,6502585,3869818,4548294,4209056
2021-07-04,10682275,10991067,10836671,6452227,6761019,6606623,3921256,4538840,4230048
2021-07-05,10813073,11091420,10952246,6539938,6818285,6679112,3994788,4551482,4273135
2021-07-06,10906600,11201901,11054250,6617521,6912822,6765172,3993778,4584380,4289079
2021-07-07,11003630,11330571,11167100,6676915,7003856,6840386,3999774,4653656,4326715
2021-07-08,11105399,11455998,11280698,6739552,7090151,6914852,4015248,4716446,4365847
2021-07-09,11210070,11581478,11395774,6802136,7173544,6987840,4036526,4779342,4407934
2021-07-10,11314737,11706957,11510847,6864721,7256941,7060831,4057796,4842236,4450016
2021-07-11,11419407,11837475,11628441,6922267,7340335,7131301,4079072,4915208,4497140
2021-07-12,11504522,11947308,11725915,6971766,7414552,7193159,4089970,4975542,4532756
2021-07-13,11520496,12042278,11781387,7036129,7557911,7297020,3962585,5006149,4484367
2021-07-14,11548404,12142280,11845342,7095459,7689335,7392397,3859069,5046821,4452945
2021-07-15,11558052,12219596,11888824,7177476,7839020,7508248,3719032,5042120,4380576
2021-07-16,11569413,12296912,11933162,7259492,7986991,7623242,3582422,5037420,4309921
2021-07-17,11580774,12374228,11977501,7341509,8134963,7738236,3445811,5032719,4239265
2021-07-18,11592134,12451566,12021850,7423503,8282935,7853219,3309199,5028063,4168631
2021-07-19,11593438,12498827,12046132,7499022,8404411,7951716,3189027,4999805,4094416
2021-07-20,11599622,12500131,12049876,7620498,8521007,8070752,3078615,4879633,3979124
2021-07-21,11641455,12501435,12071445,7741974,8601954,8171964,3039501,4759461,3899481
2021-07-22,11676065,12502739,12089402,7863449,8690123,8276786,2985942,4639290,3812616
2021-07-23,11710255,12504043,12107149,7984925,8778713,8381819,2931542,4519118,3725330
2021-07-24,11749217,12505347,12127282,8106401,8862531,8484466,2886686,4398946,3642816
2021-07-25,11788180,12506651,12147416,8227877,8946348,8587112,2841832,4278774,3560303
2021-07-26,11822437,12507693,12165065,8343701,9028957,8686329,2793480,4163992,3478736
2021-07-27,11834326,12508735,12171530,8459526,9133935,8796730,2700391,4049209,3374800
2021-07-28,11864889,12509777,12187333,8575350,9220238,8897794,2644651,3934427,3289539
2021-07-29,11877838,12523122,12200480,8678872,9324156,9001514,2553682,3844250,3198966
2021-07-30,11881292,12561629,12221460,8757231,9437568,9097400,2443724,3804398,3124061
2021-07-31,11884843,12596261,12240552,8839466,9550884,9195175,2333959,3756795,3045377
2021-08-01,11896484,12629327,12262906,8923266,9656109,9289688,2240375,3706061,2973218
2021-08-02,11925888,12672300,12299094,8999388,9745800,9372594,2180088,3672912,2926500
2021-08-03,11956868,12701219,12329044,9089563,9833914,9461738,2122954,3611656,2867305
2021-08-04,11977383,12738836,12358110,9171041,9932494,9551768,2044889,3567795,2806342
2021-08-05,11992297,12758189,12375243,9270782,10036674,9653728,1955623,3487407,2721515
2021-08-06,11995578,12801145,12398362,9346921,10152488,9749704,1843090,3454224,2648657
2021-08-07,11998963,12844099,12421531,9423061,10268197,9845629,1730766,3421038,2575902
2021-08-08,12002348,12887055,12444702,9499200,10383907,9941554,1618441,3387855,2503148
2021-08-09,12011265,12909524,12460394,9580873,10479132,10030002,1532133,3328651,2430392
2021-08-10,12011912,12934783,12473348,9659756,10582627,10121192,1429285,3275027,2352156
2021-08-11,12012559,12957852,12485206,9740829,10686122,10213476,1326437,3217023,2271730
2021-08-12,12013206,12973698,12493452,9829124,10789616,10309370,1223590,3144574,2184082
2021-08-13,12013853,12996296,12505074,9910668,10893111,10401890,1120742,3085628,2103185
2021-08-14,12014500,13018895,12516698,9992211,10996606,10494408,1017894,3026684,2022289
2021-08-15,12015147,13041494,12528320,10073754,11100101,10586928,915046,2967740,1941393
2021-08-16,12015685,13042032,12528858,10116086,11142433,10629260,873252,2925946,1899599
2021-08-17,12016223,13042570,12529396,10158419,11184766,10671592,831457,2884151,1857804
2021-08-18,12016761,13043108,12529934,10200751,11227098,10713924,789663,2842357,1816010
2021-08-19,12019216,13043646,12531431,10243083,11267513,10755298,751703,2800563,1776133
2021-08-20,12022917,13044184,12533550,10285415,11306682,10796048,716235,2758769,1737502
2021-08-21,12025298,13044722,12535010,10327748,11347172,10837460,678126,2716974,1697550
2021-08-22,12025836,13045260,12535548,10370080,11389504,10879792,636332,2675180,1655756
2021-08-23,12026308,13045732,12536020,10408346,11427770,10918058,598538,2637386,1617962
2021-08-24,12026780,13046204,12536492,10446613,11466037,10956325,560743,2599591,1580167
2021-08-25,12027252,13046676,12536964,10484879,11504303,10994591,522949,2561797,1542373
2021-08-26,12027724,13047148,12537436,10523145,11542569,11032857,485155,2524003,1504579
2021-08-27,12028196,13047620,12537908,10561411,11580835,11071123,447361,2486209,1466785
2021-08-28,12028668,13048092,12538380,10599678,11619102,11109390,409566,2448414,1428990
2021-08-29,12029140,13048564,12538852,10637944,11657368,11147656,371772,2410620,1391196
2021-08-30,12029594,13049018,12539306,10667976,11687400,11177688,342194,2381042,1361618
2021-08-31,12032117,13049472,12540794,10698009,11715364,11206686,316753,2351463,1334108
2021-09-01,12061324,13049926,12555625,10728041,11716643,11222342,344681,2321885,1333283
2021-09-02,12090531,13050380,12570456,10758073,11717922,11237998,372609,2292307,1332458
2021-09-03,12119738,13050834,12585286,10788105,11719201,11253653,400537,2262729,1331633
2021-09-04,12148946,13051288,12600117,10818138,11720480,11269309,428466,2233150,1330808
2021-09-05,12178153,13051742,12614948,10848170,11721759,11284964,456394,2203572,1329983
2021-09-06,12196324,13052193,12624258,10866688,11722557,11294622,473767,2185505,1329636
2021-09-07,12214495,13052644,12633570,10885206,11723355,11304280,491140,2167438,1329289
2021-09-08,12232666,13053095,12642880,10903724,11724153,11313938,508513,2149371,1328942
2021-09-09,12250838,13053546,12652192,10922243,11724951,11323597,525887,2131303,1328595
2021-09-10,12269009,13053997,12661503,10940761,11725749,11333255,543260,2113236,1328248
2021-09-11,12287180,13054448,12670814,10959279,11726547,11342913,560633,2095169,1327901
2021-09-12,12305351,13054899,12680125,10977797,11727345,11352571,578006,2077102,1327554
2021-09-13,12326284,13055842,12691063,10999045,11728603,11363824,597681,2056797,1327239
2021-09-14,12347218,13056785,12702002,11020294,11729861,11375078,617357,2036491,1326924
2021-09-15,12368151,13057728,12712940,11041542,11731119,11386330,637032,2016186,1326609
2021-09-16,12389085,13058671,12723878,11062791,11732377,11397584,656708,1995880,1326294
2021-09-17,12410018,13059614,12734816,11084039,11733635,11408837,676383,1975575,1325979
2021-09-18,12430952,13060557,12745754,11105288,11734893,11420090,696059,1955269,1325664
2021-09-19,12451885,13061500,12756692,11126536,11736151,11431344,715734,1934964,1325349
2021-09-20,12471710,13063450,12767580,11146680,11738420,11442550,733290,1916770,1325030
2021-09-21,12491535,13065400,12778468,11166824,11740689,11453756,750846,1898576,1324711
2021-09-22,12509291,13067350,12788320,11186968,11745027,11465998,764264,1880382,1322323
2021-09-23,12511241,13069300,12790270,11207112,11765171,11486142,746070,1862188,1304129
2021-09-24,12513191,13071250,12792220,11227256,11785315,11506286,727876,1843994,1285935
2021-09-25,12515141,13073200,12794170,11247400,11805459,11526430,709682,1825800,1267741
2021-09-26,12517091,13075150,12796120,11267544,11825603,11546574,691488,1807606,1249547
2021-09-27,12519005,13077064,12798034,11285245,11843304,11564274,675701,1791819,1233760
2021-09-28,12520919,13078978,12799948,11302945,11861004,11581974,659915,1776033,1217974
2021-09-29,12522833,13080892,12801862,11320646,11878705,11599676,644128,1760246,1202187
2021-09-30,12524747,13082806,12803776,11338347,11896406,11617376,628341,1744459,1186400
2021-10-01,12526661,13084720,12805690,11356048,11914107,11635078,612554,1728672,1170613
2021-10-02,12528575,13086634,12807604,11373748,11931807,11652778,596768,1712886,1154827
2021-10-03,12530489,13088548,12809518,11391449,11949508,11670478,580981,1697099,1139040
2021-10-04,12531121,13089180,12810150,11405984,11964043,11685014,567078,1683196,1125137
2021-10-05,12531753,13089812,12810782,11420520,11978579,11699550,553174,1669292,1111233
2021-10-06,12532385,13090444,12811414,11435055,11993114,11714084,539271,1655389,1097330
2021-10-07,12533017,13091076,12812046,11449590,12007649,11728620,525368,1641486,1083427
2021-10-08,12533649,13091708,12812678,11464125,12022184,11743154,511465,1627583,1069524
2021-10-09,12534281,13092475,12813378,11478526,12036720,11757623,497561,1613949,1055755
2021-10-10,12534913,13093265,12814089,11492903,12051255,11772079,483658,1600362,1042010
2021-10-11,12535478,13093989,12814734,11505542,12064053,11784798,471425,1588447,1029936
2021-10-12,12536043,13094713,12815378,11518181,12076851,11797516,459192,1576532,1017862
2021-10-13,12536608,13095437,12816022,11530820,12089649,11810234,446959,1564617,1005788
2021-10-14,12537173,13096161,12816667,11543459,12102447,11822953,434726,1552702,993714
2021-10-15,12537738,13096885,12817312,11556098,12115245,11835672,422493,1540787,981640
2021-10-16,12538303,13097609,12817956,11568737,12128043,11848390,410260,1528872,969566
2021-10-17,12538868,13098333,12818600,11581376,12140841,11861108,398027,1516957,957492
2021-10-18,12539350,13098958,12819154,11593456,12153064,11873260,386286,1505502,945894
2021-10-19,12539975,13099583,12819779,11605536,12165144,11885340,374831,1494047,934439
2021-10-20,12540600,13100208,12820404,11617616,12177224,11897420,363376,1482592,922984
2021-10-21,12541225,13100833,12821029,11629697,12189305,11909501,351920,1471136,911528
2021-10-22,12541850,13101458,12821654,11641777,12201385,11921581,340465,1459681,900073
2021-10-23,12542475,13102083,12822279,11653857,12213465,11933661,329010,1448226,888618
2021-10-24,12543100,13102708,12822904,11665937,12225545,11945741,317555,1436771,877163
2021-10-25,12543891,13103499,12823695,11679077,12238685,11958881,305206,1424422,864814
2021-10-26,12552255,13104290,12828272,11692215,12244250,11968232,308005,1412075,860040
2021-10-27,12565532,13105081,12835306,11705355,12244904,11975130,320628,1399726,860177
2021-10-28,12578808,13105872,12842340,11718494,12245558,11982026,333250,1387378,860314
2021-10-29,12592085,13106663,12849374,11731634,12246212,11988923,345873,1375029,860451
2021-10-30,12605360,13107454,12856407,11744772,12246866,11995819,358494,1362682,860588
2021-10-31,12618637,13108245,12863441,11757912,12247520,12002716,371117,1350333,860725
2021-11-01,12634555,13108432,12871494,11773643,12247520,12010582,387035,1334789,860912
2021-11-02,12650473,13108619,12879546,11789374,12247520,12018447,402953,1319245,861099
2021-11-03,12666391,13108806,12887598,11805105,12247520,12026312,418871,1303701,861286
2021-11-04,12682308,13108993,12895650,11820835,12247520,12034178,434788,1288158,861473
2021-11-05,12698226,13109180,12903703,11836566,12247520,12042043,450706,1272614,861660
2021-11-06,12714144,13109367,12911756,11852297,12247520,12049908,466624,1257070,861847
2021-11-07,12730062,13109554,12919808,11868028,12247520,12057774,482542,1241526,862034
2021-11-08,12745837,13109739,12927788,11883618,12247520,12065569,498317,1226121,862219
2021-11-09,12761612,13109924,12935768,11899208,12247520,12073364,514092,1210716,862404
2021-11-10,12777387,13125699,12951543,11899208,12247520,12073364,529867,1226491,878179
2021-11-11,12793162,13141474,12967318,11899208,12247520,12073364,545642,1242266,893954
2021-11-12,12808937,13157249,12983093,11899208,12247520,12073364,561417,1258041,909729
2021-11-13,12824712,13173024,12998868,11899208,12247520,12073364,577192,1273816,925504
2021-11-14,12840487,13188799,13014643,11899208,12247520,12073364,592967,1289591,941279
2021-11-15,12853922,13202234,13028078,11899208,12247520,12073364,606402,1303026,954714
2021-11-16,12867359,13215671,13041515,11899208,12247520,12073364,619839,1316463,968151
2021-11-17,12873078,13229106,13051092,11899208,12255236,12077222,617842,1329898,973870
2021-11-18,12873885,13242542,13058214,11899208,12267865,12083536,606020,1343334,974677
2021-11-19,12874692,13255977,13065334,11899208,12280493,12089850,594199,1356769,975484
2021-11-20,12875500,13269414,13072457,11899208,12293122,12096165,582378,1370206,976292
2021-11-21,12876308,13282714,13079511,11899343,12305749,12102546,570559,1383371,976965
2021-11-22,12876393,13295279,13085836,11899492,12318378,12108935,558015,1395787,976901
2021-11-23,12876405,13307843,13092124,11899641,12331079,12115360,545326,1408202,976764
2021-11-24,12876417,13320408,13098412,11899790,12343781,12121786,532636,1420618,976627
2021-11-25,12876429,13332972,13104700,11899939,12356482,12128210,519947,1433033,976490
2021-11-26,12876441,13345537,13110989,11900088,12369184,12134636,507257,1445449,976353
2021-11-27,12876453,13358101,13117277,11900237,12381885,12141061,494568,1457864,976216
2021-11-28,12876465,13370666,13123566,11900386,12394587,12147486,481878,1470280,976079
2021-11-29,12876465,13382131,13129298,11900522,12406188,12153355,470277,1481609,975943
2021-11-30,12876465,13393595,13135030,11900658,12417788,12159223,458677,1492937,975807
2021-12-01,12876465,13405060,13140762,11900794,12429389,12165092,447076,1504266,975671
2021-12-02,12876465,13416526,13146496,11900930,12440991,12170960,435474,1515596,975535
2021-12-03,12876465,13427991,13152228,11901066,12452592,12176829,423873,1526925,975399
2021-12-04,12876465,13439455,13157960,11901202,12464192,12182697,412273,1538253,975263
2021-12-05,12876465,13450920,13163692,11901338,12475793,12188566,400672,1549582,975127
2021-12-06,12876465,13461163,13168814,11901459,12486157,12193808,390308,1559704,975006
2021-12-07,12876465,13471406,13173936,11901580,12496521,12199050,379944,1569826,974885
2021-12-08,12876465,13481649,13179057,11901701,12506885,12204293,369580,1579948,974764
2021-12-09,12876465,13491894,13184180,11901822,12517251,12209536,359214,1590072,974643
2021-12-10,12876465,13502137,13189301,11901943,12527615,12214779,348850,1600194,974522
2021-12-11,12876465,13512380,13194422,11902064,12537979,12220022,338486,1610316,974401
