date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-03-24,1643545,1660946,1652246,642676,660077,651376,983468,1018270,1000869
2021-03-25,1681306,1683646,1682476,662546,664886,663716,1016420,1021100,1018760
2021-03-26,1700905,1719068,1709986,669695,687858,678776,1013047,1049373,1031210
2021-03-27,1734236,1756956,1745596,674377,697097,685737,1037139,1082579,1059859
2021-03-28,1774523,1793494,1784008,680410,699381,689896,1075142,1113084,1094113
2021-03-29,1836657,1851881,1844269,686441,701665,694053,1134992,1165440,1150216
2021-03-30,1874709,1908553,1891631,694187,728031,711109,1146678,1214366,1180522
2021-03-31,1913127,1965226,1939176,701932,754031,727982,1159096,1263294,1211195
2021-04-01,1951546,2021950,1986748,709626,780030,744828,1171516,1312324,1241920
2021-04-02,1989965,2078673,2034319,717321,806029,761675,1183936,1361352,1272644
2021-04-03,2028384,2110944,2069664,749468,832028,790748,1196356,1361476,1278916
2021-04-04,2079199,2143215,2111207,781615,845631,813623,1233568,1361600,1297584
2021-04-05,2157456,2202927,2180192,813762,859233,836498,1298223,1389165,1343694
2021-04-06,2229088,2264014,2246551,844534,879460,861997,1349628,1419480,1384554
2021-04-07,2301253,2325101,2313177,875306,899154,887230,1402099,1449795,1425947
2021-04-08,2373419,2387565,2380492,904701,918847,911774,1454572,1482864,1468718
2021-04-09,2450029,2458713,2454371,925412,934096,929754,1515933,1533301,1524617
2021-04-10,2536721,2544006,2540364,931978,939263,935620,1597458,1612028,1604743
2021-04-11,2617188,2629300,2623244,938543,950655,944599,1666533,1690757,1678645
2021-04-12,2720961,2737898,2729430,945109,962046,953578,1758915,1792789,1775852
2021-04-13,2834643,2843352,2838998,954818,963527,959172,1871116,1888534,1879825
2021-04-14,2948326,2948761,2948544,964573,965008,964790,1983318,1984188,1983753
2021-04-15,3051550,3054169,3052860,974328,976947,975638,2074603,2079841,2077222
2021-04-16,3142081,3164616,3153348,979045,1001580,990312,2140501,2185571,2163036
2021-04-17,3229658,3275061,3252360,983763,1029166,1006464,2200492,2291298,2245895
2021-04-18,3317236,3385508,3351372,988480,1056752,1022616,2260484,2397028,2328756
2021-04-19,3382942,3474081,3428512,994467,1085606,1040036,2297336,2479614,2388475
2021-04-20,3462074,3541730,3501902,1021379,1101035,1061207,2361039,2520351,2440695
2021-04-21,3541204,3609430,3575317,1048239,1116465,1082352,2424739,2561191,2492965
2021-04-22,3620208,3677056,3648632,1075173,1132021,1103597,2488187,2601883,2545035
2021-04-23,3704036,3744683,3724360,1102106,1142753,1122430,2561283,2642577,2601930
2021-04-24,3787766,3812310,3800038,1129040,1153584,1141312,2634182,2683270,2658726
2021-04-25,3849087,3879936,3864512,1155974,1186823,1171398,2662264,2723962,2693113
2021-04-26,3915211,3952365,3933788,1187298,1224452,1205875,2690759,2765067,2727913
2021-04-27,3976299,4018397,3997348,1225020,1267118,1246069,2709181,2793377,2751279
2021-04-28,4040283,4084431,4062357,1262739,1306887,1284813,2733396,2821692,2777544
2021-04-29,4104333,4165818,4135076,1285106,1346591,1315848,2757742,2880712,2819227
2021-04-30,4168381,4247204,4207792,1307473,1386296,1346884,2782085,2939731,2860908
2021-05-01,4233458,4328591,4281024,1329840,1424973,1377406,2808485,2998751,2903618
2021-05-02,4298900,4409399,4354150,1352785,1463284,1408034,2835616,3056614,2946115
2021-05-03,4388151,4512662,4450406,1376784,1501295,1439040,2886856,3135878,3011367
2021-05-04,4451452,4619787,4535620,1396923,1565258,1481090,2886194,3222864,3054529
2021-05-05,4516466,4727393,4621930,1416579,1627506,1522042,2888960,3310814,3099887
2021-05-06,4581643,4824444,4703044,1446792,1689593,1568192,2892050,3377652,3134851
2021-05-07,4646820,4919928,4783374,1478570,1751678,1615124,2895142,3441358,3168250
2021-05-08,4712397,5020856,4866626,1504906,1813365,1659136,2899032,3515950,3207491
2021-05-09,4802895,5105710,4954302,1547314,1850129,1698722,2952766,3558396,3255581
2021-05-10,4916873,5207088,5061980,1594098,1884313,1739206,3032560,3612990,3322775
2021-05-11,5028500,5291234,5159867,1658114,1920848,1789481,3107652,3633120,3370386
2021-05-12,5138385,5398853,5268619,1698657,1959125,1828891,3179260,3700196,3439728
2021-05-13,5251222,5511292,5381257,1734380,1994450,1864415,3256772,3776912,3516842
2021-05-14,5364059,5623730,5493894,1770104,2029775,1899940,3334284,3853626,3593955
2021-05-15,5476489,5736168,5606328,1805828,2065507,1935668,3410982,3930340,3670661
2021-05-16,5564483,5848606,5706544,1841552,2125675,1983614,3438808,4007054,3722931
2021-05-17,5662180,5952126,5807153,1888076,2178022,2033049,3484158,4064050,3774104
2021-05-18,5738588,6048819,5893704,1941425,2251656,2096540,3486932,4107394,3797163
2021-05-19,5804555,6152329,5978442,1987959,2335733,2161846,3468822,4164370,3816596
2021-05-20,5870618,6252255,6061436,2038077,2419714,2228896,3450904,4214178,3832541
2021-05-21,5941034,6352180,6146607,2088196,2499342,2293769,3441692,4263984,3852838
2021-05-22,6024813,6438975,6231894,2151443,2565605,2358524,3459208,4287532,3873370
2021-05-23,6108648,6525773,6317210,2214689,2631814,2423252,3476834,4311084,3893959
2021-05-24,6193858,6609372,6401615,2289439,2704953,2497196,3488905,4319933,3904419
2021-05-25,6273298,6674783,6474040,2382377,2783862,2583120,3489436,4292406,3890921
2021-05-26,6339284,6743437,6541360,2472072,2876225,2674148,3463059,4271365,3867212
2021-05-27,6405375,6826427,6615901,2547430,2968482,2757956,3436893,4278997,3857945
2021-05-28,6477248,6909419,6693334,2622787,3054958,2838872,3422290,4286632,3854461
2021-05-29,6552004,6987372,6769688,2703183,3138551,2920867,3413453,4284189,3848821
2021-05-30,6626761,7065327,6846044,2783577,3222143,3002860,3404618,4281750,3843184
2021-05-31,6748750,7168102,6958426,2871283,3290635,3080959,3458115,4296819,3877467
2021-06-01,6851095,7265844,7058470,2964022,3378771,3171396,3472324,4301822,3887073
2021-06-02,6948699,7386613,7167656,3033734,3471648,3252691,3477051,4352879,3914965
2021-06-03,7043407,7493654,7268530,3117175,3567422,3342298,3475985,4376479,3926232
2021-06-04,7138112,7600008,7369060,3201302,3663198,3432250,3474914,4398706,3936810
2021-06-05,7232819,7706360,7469590,3285431,3758972,3522202,3473847,4420929,3947388
2021-06-06,7326393,7813403,7569898,3368869,3855879,3612374,3470514,4444534,3957524
2021-06-07,7485795,7988292,7737044,3437946,3940443,3689194,3545352,4550346,4047849
2021-06-08,7623019,8159680,7891350,3510524,4047185,3778854,3575834,4649156,4112495
2021-06-09,7778160,8335199,8056680,3578971,4136010,3857490,3642150,4756228,4199189
2021-06-10,7931588,8507230,8219409,3650907,4226549,3938728,3705039,4856323,4280681
2021-06-11,8084853,8654869,8369861,3747234,4317250,4032242,3767603,4907635,4337619
2021-06-12,8238118,8802508,8520313,3843561,4407951,4125756,3830167,4958947,4394557
2021-06-13,8390983,8949457,8670220,3940578,4499052,4219815,3891931,5008879,4450405
2021-06-14,8489621,9062221,8775921,4032896,4605496,4319196,3884125,5029325,4456725
2021-06-15,8568510,9161643,8865076,4138556,4731689,4435122,3836821,5023087,4429954
2021-06-16,8655103,9257203,8956153,4248078,4850178,4549128,3804925,5009125,4407025
2021-06-17,8743438,9345046,9044242,4365317,4966925,4666121,3776513,4979729,4378121
2021-06-18,8828821,9437132,9132976,4478313,5086624,4782468,3742197,4958819,4350508
2021-06-19,8914204,9530784,9222494,4589743,5206323,4898033,3707881,4941041,4324461
2021-06-20,8999994,9618993,9309494,4706616,5325615,5016116,3674379,4912377,4293378
2021-06-21,9114451,9727507,9420979,4814453,5427509,5120981,3686942,4913054,4299998
2021-06-22,9211501,9823227,9517364,4935084,5546810,5240947,3664691,4888143,4276417
2021-06-23,9326209,9936179,9631194,5038483,5648453,5343468,3677756,4897696,4287726
2021-06-24,9451358,10025658,9738508,5165355,5739655,5452505,3711703,4860303,4286003
2021-06-25,9576411,10115670,9846040,5291694,5830953,5561324,3745458,4823976,4284717
2021-06-26,9690523,10205683,9948103,5418032,5933192,5675612,3757331,4787651,4272491
2021-06-27,9791272,10295696,10043484,5544370,6048794,5796582,3742478,4751326,4246902
2021-06-28,9897455,10391199,10144327,5677944,6171688,5924816,3725767,4713255,4219511
2021-06-29,10013766,10487916,10250841,5810304,6284454,6047379,3729312,4677612,4203462
2021-06-30,10135847,10591460,10363654,5935837,6391450,6163644,3744397,4655623,4200010
2021-07-01,10271381,10688186,10479784,6068187,6484992,6276590,3786389,4619999,4203194
2021-07-02,10406811,10784866,10595838,6200584,6578639,6389612,3828172,4584282,4206227
2021-07-03,10542241,10881547,10711894,6332980,6672286,6502633,3869955,4548567,4209261
2021-07-04,10682495,10991358,10836926,6452246,6761109,6606678,3921386,4539112,4230249
2021-07-05,10813291,11091709,10952500,6539963,6818381,6679172,3994910,4551746,4273328
2021-07-06,10906818,11202188,11054503,6617552,6912922,6765237,3993896,4584636,4289266
2021-07-07,11003847,11330855,11167351,6676953,7003961,6840457,3999886,4653902,4326894
2021-07-08,11105617,11456279,11280948,6739597,7090259,6914928,4015358,4716682,4366020
2021-07-09,11210283,11581757,11396020,6802187,7173661,6987924,4036622,4779570,4408096
2021-07-10,11314952,11707233,11511092,6864779,7257060,7060920,4057892,4842454,4450173
2021-07-11,11419619,11837748,11628684,6922332,7340461,7131396,4079158,4915416,4497287
2021-07-12,11504739,11947581,11726160,6971839,7414681,7193260,4090058,4975742,4532900
2021-07-13,11520707,12042556,11781632,7036204,7558053,7297128,3962654,5006352,4484503
2021-07-14,11548615,12142564,11845590,7095536,7689485,7392510,3859130,5047028,4453079
2021-07-15,11558262,12219885,11889074,7177555,7839178,7508366,3719084,5042330,4380707
2021-07-16,11569622,12297204,11933413,7259576,7987158,7623367,3582464,5037628,4310046
2021-07-17,11580983,12374524,11977754,7341596,8135137,7738366,3445846,5032928,4239387
2021-07-18,11592344,12451868,12022106,7423592,8283116,7853354,3309228,5028276,4168752
2021-07-19,11593648,12499132,12046390,7499113,8404597,7951855,3189051,5000019,4094535
2021-07-20,11599831,12500436,12050134,7620595,8521200,8070898,3078631,4879841,3979236
2021-07-21,11641667,12501740,12071704,7742076,8602149,8172112,3039518,4759664,3899591
2021-07-22,11676282,12503044,12089663,7863558,8690320,8276939,2985962,4639486,3812724
2021-07-23,11710474,12504348,12107411,7985039,8778913,8381976,2931561,4519309,3725435
2021-07-24,11749439,12505652,12127546,8106521,8862734,8484628,2886705,4399131,3642918
2021-07-25,11788403,12506956,12147680,8228002,8946555,8587278,2841848,4278954,3560401
2021-07-26,11822663,12507998,12165330,8343830,9029165,8686498,2793498,4164168,3478833
2021-07-27,11834551,12509040,12171796,8459658,9134147,8796902,2700404,4049382,3374893
2021-07-28,11865110,12510082,12187596,8575486,9220458,8897972,2644652,3934596,3289624
2021-07-29,11878056,12523380,12200718,8679057,9324381,9001719,2553675,3844323,3198999
2021-07-30,11881511,12561884,12221698,8757423,9437796,9097610,2443715,3804461,3124088
2021-07-31,11885063,12596512,12240788,8839665,9551114,9195390,2333949,3756847,3045398
2021-08-01,11896707,12629574,12263140,8923473,9656340,9289906,2240367,3706101,2973234
2021-08-02,11926108,12672543,12299326,8999601,9746036,9372818,2180072,3672942,2926507
2021-08-03,11957091,12701456,12329274,9089785,9834150,9461968,2122941,3611671,2867306
2021-08-04,11977612,12739070,12358341,9171268,9932726,9551997,2044886,3567802,2806344
2021-08-05,11992531,12758425,12375478,9271011,10036905,9653958,1955626,3487414,2721520
2021-08-06,11995813,12801379,12398596,9347154,10152720,9749937,1843093,3454225,2648659
2021-08-07,11999199,12844334,12421766,9423296,10268431,9845864,1730768,3421038,2575903
2021-08-08,12002585,12887288,12444936,9499439,10384142,9941790,1618443,3387849,2503146
2021-08-09,12011503,12909756,12460630,9581114,10479367,10030240,1532136,3328642,2430389
2021-08-10,12012150,12935016,12473583,9659998,10582864,10121431,1429286,3275018,2352152
2021-08-11,12012797,12958085,12485441,9741072,10686360,10213716,1326437,3217013,2271725
2021-08-12,12013444,12973931,12493688,9829370,10789857,10309614,1223587,3144561,2184074
2021-08-13,12014091,12996530,12505310,9910914,10893353,10402134,1120738,3085616,2103177
2021-08-14,12014738,13019130,12516934,9992458,10996850,10494654,1017888,3026672,2022280
2021-08-15,12015385,13041728,12528556,10074003,11100346,10587174,915039,2967725,1941382
2021-08-16,12015923,13042266,12529094,10116335,11142678,10629506,873245,2925931,1899588
2021-08-17,12016461,13042804,12529632,10158666,11185009,10671838,831452,2884138,1857795
2021-08-18,12016999,13043342,12530170,10200998,11227341,10714170,789658,2842344,1816001
2021-08-19,12019454,13043880,12531667,10243330,11267756,10755543,751698,2800550,1776124
2021-08-20,12023155,13044418,12533786,10285662,11306925,10796294,716230,2758756,1737493
2021-08-21,12025536,13044956,12535246,10327993,11347413,10837703,678123,2716963,1697543
2021-08-22,12026074,13045494,12535784,10370325,11389745,10880035,636329,2675169,1655749
2021-08-23,12026546,13045966,12536256,10408592,11428012,10918302,598534,2637374,1617954
2021-08-24,12027018,13046438,12536728,10446859,11466279,10956569,560739,2599579,1580159
2021-08-25,12027490,13046910,12537200,10485126,11504546,10994836,522944,2561784,1542364
2021-08-26,12027962,13047382,12537672,10523394,11542814,11033104,485148,2523988,1504568
2021-08-27,12028434,13047854,12538144,10561661,11581081,11071371,447353,2486193,1466773
2021-08-28,12028906,13048326,12538616,10599928,11619348,11109638,409558,2448398,1428978
2021-08-29,12029378,13048798,12539088,10638195,11657615,11147905,371763,2410603,1391183
2021-08-30,12029832,13049252,12539542,10668228,11687648,11177938,342184,2381024,1361604
2021-08-31,12032367,13049706,12541036,10698260,11715599,11206930,316768,2351446,1334107
2021-09-01,12061575,13050160,12555868,10728293,11716878,11222586,344697,2321867,1333282
2021-09-02,12090783,13050614,12570698,10758326,11718157,11238242,372626,2292288,1332457
2021-09-03,12119991,13051068,12585530,10788359,11719436,11253898,400555,2262709,1331632
2021-09-04,12149198,13051522,12600360,10818391,11720715,11269553,428483,2233131,1330807
2021-09-05,12178406,13051976,12615191,10848424,11721994,11285209,456412,2203552,1329982
2021-09-06,12196578,13052427,12624502,10866943,11722792,11294868,473786,2185484,1329635
2021-09-07,12214749,13052878,12633814,10885461,11723590,11304526,491159,2167417,1329288
2021-09-08,12232921,13053329,12643125,10903980,11724388,11314184,508533,2149349,1328941
2021-09-09,12251092,13053780,12652436,10922498,11725186,11323842,525906,2131282,1328594
2021-09-10,12269264,13054231,12661748,10941017,11725984,11333500,543280,2113214,1328247
2021-09-11,12287435,13054682,12671058,10959535,11726782,11343158,560653,2095147,1327900
2021-09-12,12305607,13055133,12680370,10978054,11727580,11352817,578027,2077079,1327553
2021-09-13,12326541,13056076,12691308,10999303,11728838,11364070,597703,2056773,1327238
2021-09-14,12347475,13057019,12702247,11020552,11730096,11375324,617379,2036467,1326923
2021-09-15,12368409,13057962,12713186,11041801,11731354,11386578,637055,2016161,1326608
2021-09-16,12389344,13058905,12724124,11063051,11732612,11397832,656732,1995854,1326293
2021-09-17,12410278,13059848,12735063,11084300,11733870,11409085,676408,1975548,1325978
2021-09-18,12431212,13060791,12746002,11105549,11735128,11420338,696084,1955242,1325663
2021-09-19,12452146,13061734,12756940,11126798,11736386,11431592,715760,1934936,1325348
2021-09-20,12471971,13063684,12767828,11146942,11738655,11442798,733316,1916742,1325029
2021-09-21,12491795,13065634,12778714,11167085,11740924,11454004,750871,1898549,1324710
2021-09-22,12509539,13067584,12788562,11187229,11745274,11466252,764265,1880355,1322310
2021-09-23,12511489,13069534,12790512,11207373,11765418,11486396,746071,1862161,1304116
2021-09-24,12513439,13071484,12792462,11227517,11785562,11506540,727877,1843967,1285922
2021-09-25,12515389,13073434,12794412,11247660,11805705,11526682,709684,1825774,1267729
2021-09-26,12517339,13075384,12796362,11267804,11825849,11546826,691490,1807580,1249535
2021-09-27,12519253,13077298,12798276,11285505,11843550,11564528,675703,1791793,1233748
2021-09-28,12521167,13079212,12800190,11303207,11861252,11582230,659915,1776005,1217960
2021-09-29,12523081,13081126,12802104,11320908,11878953,11599930,644128,1760218,1202173
2021-09-30,12524995,13083040,12804018,11338610,11896655,11617632,628340,1744430,1186385
2021-10-01,12526909,13084954,12805932,11356311,11914356,11635334,612553,1728643,1170598
2021-10-02,12528823,13086868,12807846,11374013,11932058,11653036,596765,1712855,1154810
2021-10-03,12530737,13088782,12809760,11391714,11949759,11670736,580978,1697068,1139023
2021-10-04,12531369,13089414,12810392,11406249,11964294,11685272,567075,1683165,1125120
2021-10-05,12532001,13090046,12811024,11420786,11978831,11699808,553170,1669260,1111215
2021-10-06,12532633,13090678,12811656,11435321,11993366,11714344,539267,1655357,1097312
2021-10-07,12533265,13091310,12812288,11449856,12007901,11728878,525364,1641454,1083409
2021-10-08,12533897,13091942,12812920,11464391,12022436,11743414,511461,1627551,1069506
2021-10-09,12534529,13092709,12813619,11478793,12036973,11757883,497556,1613916,1055736
2021-10-10,12535161,13093499,12814330,11493170,12051508,11772339,483653,1600329,1041991
2021-10-11,12535726,13094223,12814974,11505808,12064305,11785056,471421,1588415,1029918
2021-10-12,12536291,13094947,12815619,11518448,12077104,11797776,459187,1576499,1017843
2021-10-13,12536856,13095671,12816264,11531086,12089901,11810494,446955,1564585,1005770
2021-10-14,12537421,13096395,12816908,11543724,12102698,11823211,434723,1552671,993697
2021-10-15,12537986,13097119,12817552,11556362,12115495,11835928,422491,1540757,981624
2021-10-16,12538551,13097843,12818197,11569002,12128294,11848648,410257,1528841,969549
2021-10-17,12539116,13098567,12818842,11581640,12141091,11861366,398025,1516927,957476
2021-10-18,12539598,13099192,12819395,11593720,12153314,11873517,386284,1505472,945878
2021-10-19,12540223,13099817,12820020,11605801,12165395,11885598,374828,1494016,934422
2021-10-20,12540848,13100442,12820645,11617881,12177475,11897678,363373,1482561,922967
2021-10-21,12541473,13101067,12821270,11629963,12189557,11909760,351916,1471104,911510
2021-10-22,12542098,13101692,12821895,11642043,12201637,11921840,340461,1459649,900055
2021-10-23,12542723,13102317,12822520,11654124,12213718,11933921,329005,1448193,888599
2021-10-24,12543348,13102942,12823145,11666204,12225798,11946001,317550,1436738,877144
2021-10-25,12544139,13103733,12823936,11679343,12238937,11959140,305202,1424390,864796
2021-10-26,12552510,13104524,12828517,11692481,12244495,11968488,308015,1412043,860029
2021-10-27,12565786,13105315,12835550,11705620,12245149,11975384,320637,1399695,860166
2021-10-28,12579063,13106106,12842584,11718760,12245803,11982282,333260,1387346,860303
2021-10-29,12592339,13106897,12849618,11731899,12246457,11989178,345882,1374998,860440
2021-10-30,12605614,13107688,12856651,11745037,12247111,11996074,358503,1362651,860577
2021-10-31,12618890,13108479,12863684,11758176,12247765,12002970,371125,1350303,860714
2021-11-01,12634806,13108666,12871736,11773905,12247765,12010835,387041,1334761,860901
2021-11-02,12650724,13108853,12879788,11789636,12247765,12018700,402959,1319217,861088
2021-11-03,12666640,13109040,12887840,11805365,12247765,12026565,418875,1303675,861275
2021-11-04,12682557,13109227,12895892,11821095,12247765,12034430,434792,1288132,861462
2021-11-05,12698473,13109414,12903944,11836824,12247765,12042294,450708,1272590,861649
2021-11-06,12714391,13109601,12911996,11852555,12247765,12050160,466626,1257046,861836
2021-11-07,12730307,13109788,12920048,11868284,12247765,12058024,482542,1241504,862023
2021-11-08,12746082,13109973,12928028,11883874,12247765,12065820,498317,1226099,862208
2021-11-09,12761855,13110158,12936006,11899462,12247765,12073614,514090,1210696,862393
2021-11-10,12777630,13125933,12951782,11899462,12247765,12073614,529865,1226471,878168
2021-11-11,12793404,13141707,12967556,11899462,12247765,12073614,545639,1242245,893942
2021-11-12,12809179,13157482,12983330,11899462,12247765,12073614,561414,1258020,909717
2021-11-13,12824952,13173255,12999104,11899462,12247765,12073614,577187,1273793,925490
2021-11-14,12840727,13189030,13014878,11899462,12247765,12073614,592962,1289568,941265
2021-11-15,12854161,13202464,13028312,11899462,12247765,12073614,606396,1303002,954699
2021-11-16,12867596,13215899,13041748,11899462,12247765,12073614,619831,1316437,968134
2021-11-17,12873307,13229333,13051320,11899462,12255488,12077475,617819,1329871,973845
2021-11-18,12874113,13242767,13058440,11899462,12268116,12083789,605997,1343305,974651
2021-11-19,12874918,13256201,13065560,11899462,12280745,12090104,594173,1356739,975456
2021-11-20,12875725,13269636,13072680,11899462,12293373,12096418,582352,1370174,976263
2021-11-21,12876532,13282935,13079734,11899597,12306000,12102798,570532,1383338,976935
2021-11-22,12876618,13295500,13086059,11899746,12318628,12109187,557990,1395754,976872
2021-11-23,12876630,13308065,13092348,11899895,12331330,12115612,545300,1408170,976735
2021-11-24,12876642,13320630,13098636,11900044,12344032,12122038,532610,1420586,976598
2021-11-25,12876654,13333196,13104925,11900193,12356735,12128464,519919,1433003,976461
2021-11-26,12876666,13345761,13111214,11900342,12369437,12134890,507229,1445419,976324
2021-11-27,12876678,13358326,13117502,11900491,12382139,12141315,494539,1457835,976187
2021-11-28,12876690,13370891,13123790,11900640,12394841,12147740,481849,1470251,976050
2021-11-29,12876690,13382354,13129522,11900776,12406440,12153608,470250,1481578,975914
2021-11-30,12876690,13393819,13135254,11900912,12418041,12159476,458649,1492907,975778
2021-12-01,12876690,13405282,13140986,11901048,12429640,12165344,447050,1504234,975642
2021-12-02,12876690,13416745,13146718,11901184,12441239,12171212,435451,1515561,975506
2021-12-03,12876690,13428208,13152449,11901320,12452838,12177079,423852,1526888,975370
2021-12-04,12876690,13439673,13158182,11901456,12464439,12182948,412251,1538217,975234
2021-12-05,12876690,13451136,13163913,11901592,12476038,12188815,400652,1549544,975098
2021-12-06,12876690,13461381,13169036,11901713,12486404,12194058,390286,1559668,974977
2021-12-07,12876690,13471625,13174158,11901834,12496769,12199302,379921,1569791,974856
2021-12-08,12876690,13481870,13179280,11901955,12507135,12204545,369555,1579915,974735
2021-12-09,12876690,13492115,13184402,11902076,12517501,12209788,359189,1590039,974614
2021-12-10,12876690,13502360,13189525,11902197,12527867,12215032,348823,1600163,974493
2021-12-11,12876690,13512604,13194647,11902318,12538232,12220275,338458,1610286,974372
