date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-01-06,3836,3836,3836,0,0,0,3836,3836,3836
2021-01-07,10223,10223,10223,0,0,0,10223,10223,10223
2021-01-08,17998,17998,17998,0,0,0,17998,17998,17998
2021-01-09,25763,25763,25763,0,0,0,25763,25763,25763
2021-01-10,33757,33757,33757,0,0,0,33757,33757,33757
2021-01-11,43349,43349,43349,0,0,0,43349,43349,43349
2021-01-12,50395,50395,50395,0,0,0,50395,50395,50395
2021-01-13,56054,56054,56054,0,0,0,56054,56054,56054
2021-01-14,61709,61709,61709,0,0,0,61709,61709,61709
2021-01-15,67135,67135,67135,0,0,0,67135,67135,67135
2021-01-16,72098,72098,72098,0,0,0,72098,72098,72098
2021-01-17,77062,77062,77062,0,0,0,77062,77062,77062
2021-01-18,90500,90500,90500,0,0,0,90500,90500,90500
2021-01-19,103939,103939,103939,0,0,0,103939,103939,103939
2021-01-20,117376,117376,117376,0,0,0,117376,117376,117376
2021-01-21,130810,130810,130810,0,0,0,130810,130810,130810
2021-01-22,145095,145095,145095,0,0,0,145095,145095,145095
2021-01-23,155917,155917,155917,0,0,0,155917,155917,155917
2021-01-24,166737,166737,166737,0,0,0,166737,166737,166737
2021-01-25,178940,182776,180858,0,0,0,175104,182776,178940
2021-01-26,192066,202289,197178,0,10223,5112,181843,202289,192066
2021-01-27,210676,228674,219675,0,17998,8999,192678,228674,210676
2021-01-28,233237,259000,246118,0,25763,12882,207474,259000,233237
2021-01-29,259707,293464,276586,0,33757,16878,225950,293464,259707
2021-01-30,281080,324429,302754,0,43349,21674,237731,324429,281080
2021-01-31,302198,348757,325478,3836,50395,27116,251803,344921,298362
2021-02-01,331010,376841,353926,10223,56054,33138,274956,366618,320787
2021-02-02,359989,403700,381844,17998,61709,39854,298280,385702,341991
2021-02-03,387382,428754,408068,25763,67135,46449,320247,402991,361619
2021-02-04,417023,455364,436194,33757,72098,52928,344925,421607,383266
2021-02-05,445345,479058,462202,43349,77062,60206,368283,435709,401996
2021-02-06,460031,499750,479890,50395,90114,70254,369917,449355,409636
2021-02-07,470637,517750,494194,56054,103167,79610,367470,461696,414583
2021-02-08,503788,545246,524517,61709,103167,82438,400621,483537,442079
2021-02-09,536091,572123,554107,67135,103167,85151,432924,504988,468956
2021-02-10,555028,599148,577088,72098,116218,94158,438810,527050,482930
2021-02-11,573930,626134,600032,77062,129266,103164,444664,549072,496868
2021-02-12,592004,645030,618517,90114,143140,116627,448864,554916,501890
2021-02-13,609583,660453,635018,103167,154037,128602,455546,557286,506416
2021-02-14,627161,688926,658044,103167,164932,134050,462229,585759,523994
2021-02-15,646776,720583,683680,103167,176974,140070,469802,617416,543609
2021-02-16,665584,752238,708911,103167,189821,146494,475763,649071,562417
2021-02-17,682884,787659,735272,103167,207942,155554,474942,684492,579717
2021-02-18,697813,824426,761120,103167,229780,166474,468033,721259,594646
2021-02-19,711267,863486,787376,103167,255386,179276,455881,760319,608100
2021-02-20,728531,888563,808547,116218,276250,196234,452281,772345,612313
2021-02-21,745832,913639,829736,129266,297073,213170,448759,784373,616566
2021-02-22,759448,937620,848534,143140,321312,232226,438136,794480,616308
2021-02-23,775187,970464,872826,154037,349314,251676,425873,816427,621150
2021-02-24,793429,1010205,901817,164932,381708,273320,411721,845273,628497
2021-02-25,816265,1047802,932034,180810,412347,296578,403918,866992,635455
2021-02-26,873281,1086544,979912,200044,413307,306676,459974,886500,673237
2021-02-27,925318,1113623,1019470,225940,414245,320092,511073,887683,699378
2021-02-28,973482,1133127,1053304,255543,415188,335366,558294,877584,717939
2021-03-01,1017920,1147274,1082597,286727,416081,351404,601839,860547,731193
2021-03-02,1063420,1161540,1112480,318903,417023,367963,646397,842637,744517
2021-03-03,1107214,1181511,1144362,343632,417929,380780,689285,837879,763582
2021-03-04,1150603,1197609,1174106,371678,418684,395181,731919,825931,778925
2021-03-05,1164954,1213070,1189012,398628,446744,422686,718210,814442,766326
2021-03-06,1188486,1226168,1207327,423964,461646,442805,726840,802204,764522
2021-03-07,1212014,1236096,1224055,448472,472554,460513,739460,787624,763542
2021-03-08,1228409,1274219,1251314,451648,497458,474553,730951,822571,776761
2021-03-09,1245077,1315227,1280152,452586,522736,487661,722341,862641,792491
2021-03-10,1271072,1356285,1313678,453529,538742,496136,732330,902756,817543
2021-03-11,1312568,1397336,1354952,454422,539190,496806,773378,942914,858146
2021-03-12,1351876,1436150,1394013,455364,539638,497501,812238,980786,896512
2021-03-13,1389985,1474993,1432489,456270,541278,498774,848707,1018723,933715
2021-03-14,1428072,1513965,1471018,457025,542918,499972,885154,1056940,971047
2021-03-15,1438730,1543758,1491244,457669,562697,510183,876033,1086089,981061
2021-03-16,1449437,1573425,1511431,458640,582628,520634,866809,1114785,990797
2021-03-17,1461047,1580551,1520799,482374,601878,542126,859169,1098177,978673
2021-03-18,1472840,1590426,1531633,503248,620834,562041,852006,1087178,969592
2021-03-19,1484415,1602546,1543480,521540,639671,580606,844744,1081006,962875
2021-03-20,1513595,1605572,1559584,548921,640898,594910,872697,1056651,964674
2021-03-21,1542576,1609290,1575933,575608,642322,608965,900254,1033682,966968
2021-03-22,1571382,1622446,1596914,592928,643992,618460,927390,1029518,978454
2021-03-23,1594260,1636078,1615169,613404,655222,634313,939038,1022674,980856
2021-03-24,1629621,1655230,1642426,640386,665995,653190,963626,1014844,989235
2021-03-25,1667935,1674537,1671236,667149,673751,670450,994184,1007388,1000786
2021-03-26,1694150,1711179,1702664,678357,695386,686872,998764,1032822,1015793
2021-03-27,1736796,1755519,1746158,680850,699573,690212,1037223,1074669,1055946
2021-03-28,1781186,1795473,1788330,687726,702013,694870,1079173,1107747,1093460
2021-03-29,1842195,1851963,1847079,694685,704453,699569,1137742,1157278,1147510
2021-03-30,1886480,1917293,1901886,696704,727517,712110,1158963,1220589,1189776
2021-03-31,1936499,1988299,1962399,698725,750525,724625,1185974,1289574,1237774
2021-04-01,1983467,2059709,2021588,700169,776411,738290,1207056,1359540,1283298
2021-04-02,2031604,2130178,2080891,704773,803347,754060,1228257,1425405,1326831
2021-04-03,2053929,2146698,2100314,739283,832052,785668,1221877,1407415,1314646
2021-04-04,2088628,2162600,2125614,772812,846784,809798,1241844,1389788,1315816
2021-04-05,2129311,2186844,2158078,803865,861398,832632,1267913,1382979,1325446
2021-04-06,2200331,2231567,2215949,842164,873400,857782,1326931,1389403,1358167
2021-04-07,2275497,2291742,2283620,875983,892228,884106,1383269,1415759,1399514
2021-04-08,2354667,2362327,2358497,907422,915082,911252,1439585,1454905,1447245
2021-04-09,2438481,2442530,2440506,934433,938482,936458,1499999,1508097,1504048
2021-04-10,2526138,2538159,2532148,940939,952960,946950,1573178,1597220,1585199
2021-04-11,2618656,2626027,2622342,954005,961376,957690,1657280,1672022,1664651
2021-04-12,2732602,2737324,2734963,963469,968191,965830,1764411,1773855,1769133
2021-04-13,2852274,2856198,2854236,965249,969173,967211,1883101,1890949,1887025
2021-04-14,2971452,2974599,2973026,967094,970241,968668,2001211,2007505,2004358
2021-04-15,3077924,3083769,3080846,975316,981161,978238,2096763,2108453,2102608
2021-04-16,3166784,3193580,3180182,980124,1006920,993522,2159864,2213456,2186660
2021-04-17,3251420,3299116,3275268,984788,1032484,1008636,2218936,2314328,2266632
2021-04-18,3333665,3403394,3368530,988533,1058262,1023398,2275403,2414861,2345132
2021-04-19,3417882,3512789,3465336,991927,1086834,1039380,2331048,2520862,2425955
2021-04-20,3511088,3596047,3553568,1017337,1102296,1059816,2408792,2578710,2493751
2021-04-21,3592583,3665991,3629287,1044880,1118288,1081584,2474295,2621111,2547703
2021-04-22,3665614,3728063,3696838,1072476,1134925,1103700,2530689,2655587,2593138
2021-04-23,3737802,3789204,3763503,1100023,1151425,1125724,2586377,2689181,2637779
2021-04-24,3810754,3851606,3831180,1126267,1167119,1146693,2643635,2725339,2684487
2021-04-25,3866193,3913789,3889991,1152504,1200100,1176302,2666093,2761285,2713689
2021-04-26,3931990,3986280,3959135,1183274,1237564,1210419,2694426,2803006,2748716
2021-04-27,4000023,4052696,4026360,1219881,1272554,1246218,2727469,2832815,2780142
2021-04-28,4073599,4117770,4095684,1255868,1300039,1277954,2773560,2861902,2817731
2021-04-29,4143701,4200253,4171977,1279831,1336383,1308107,2807318,2920422,2863870
2021-04-30,4210333,4279843,4245088,1306270,1375780,1341025,2834553,2973573,2904063
2021-05-01,4283398,4363712,4323555,1336623,1416937,1376780,2866461,3027089,2946775
2021-05-02,4345150,4447697,4396424,1357453,1460000,1408726,2885150,3090244,2987697
2021-05-03,4421272,4541134,4481203,1379961,1499823,1439892,2921449,3161173,3041311
2021-05-04,4474702,4633137,4553920,1399708,1558143,1478926,2916559,3233429,3074994
2021-05-05,4535889,4741985,4638937,1421100,1627196,1524148,2908693,3320885,3114789
2021-05-06,4591807,4848703,4720255,1445007,1701903,1573455,2889904,3403696,3146800
2021-05-07,4649710,4956379,4803044,1471024,1777693,1624358,2872017,3485355,3178686
2021-05-08,4707064,5060603,4883834,1498829,1852368,1675598,2854696,3561774,3208235
2021-05-09,4804949,5136584,4970766,1548409,1880044,1714226,2924905,3588175,3256540
2021-05-10,4913534,5218580,5066057,1598364,1903410,1750887,3010124,3620216,3315170
