date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-04-13,3122389,3149245,3135817,871481,898337,884909,2224052,2277764,2250908
2021-04-14,3223524,3229400,3226462,907515,913391,910453,2310133,2321885,2316009
2021-04-15,3314180,3320667,3317424,932365,938852,935608,2375328,2388302,2381815
2021-04-16,3388543,3405466,3397004,958929,975852,967390,2412691,2446537,2429614
2021-04-17,3466274,3499217,3482746,974347,1007290,990818,2458984,2524870,2491927
2021-04-18,3568623,3602440,3585532,976124,1009941,993032,2558682,2626316,2592499
2021-04-19,3674067,3710798,3692432,977389,1014120,995754,2659947,2733409,2696678
2021-04-20,3757457,3791339,3774398,995703,1029585,1012644,2727872,2795636,2761754
2021-04-21,3840621,3854541,3847581,1018961,1032881,1025921,2807740,2835580,2821660
2021-04-22,3895996,3919410,3907703,1033190,1056604,1044897,2839392,2886220,2862806
