date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated,total_vaccinations
2021-02-11,568710,618282,593496,76925,126497,101711,442213,541357,491785,695207
2021-02-12,587249,636821,612035,89318,138890,114104,448359,547503,497931,726139
2021-02-13,610243,655360,632802,101711,146828,124270,463415,553649,508532,757071
2021-02-14,633236,686292,659764,101711,154767,128239,478469,584581,531525,788003
2021-02-15,647754,721931,684842,101711,175888,138800,471866,620220,546043,823642
2021-02-16,662271,757570,709920,101711,197010,149360,465261,655859,560560,859281
2021-02-17,676789,793209,734999,101711,218131,159921,458658,691498,575078,894920
2021-02-18,691305,828847,760076,101711,239253,170482,452052,727136,589594,930558
2021-02-19,705823,864486,785154,101711,260374,181042,445449,762775,604112,966197
2021-02-20,721152,887732,804442,114104,280684,197394,440468,773628,607048,1001836
2021-02-21,736482,910978,823730,126497,300993,213745,435489,784481,609985,1037475
2021-02-22,760386,947781,854084,138890,326285,232588,434101,808891,621496,1086671
2021-02-23,784291,984217,884254,151650,351576,251613,432715,832567,632641,1135867
2021-02-24,808195,1020652,914424,164411,376868,270640,431327,856241,643784,1185063
2021-02-25,832101,1043905,938003,190354,402158,296256,429943,853551,641747,1234259
2021-02-26,880395,1067158,973776,216297,403060,309678,477335,850861,664098,1283455
2021-02-27,928735,1090411,1009573,242240,403916,323078,524819,848171,686495,1332651
2021-02-28,977076,1113663,1045370,268184,404771,336478,572305,845479,708892,1381847
2021-03-01,1018244,1134566,1076405,289305,405627,347466,612617,845261,728939,1423871
2021-03-02,1059412,1154935,1107174,310960,406483,358722,652929,843975,748452,1465895
2021-03-03,1100580,1175304,1137942,332615,407339,369977,693241,842689,767965,1507919
2021-03-04,1141749,1190690,1166220,359253,408194,383724,733555,831437,782496,1549943
2021-03-05,1158527,1206077,1182302,385890,433440,409665,725087,820187,772637,1591967
2021-03-06,1181478,1221464,1201471,412527,452513,432520,728965,808937,768951,1633991
2021-03-07,1204431,1236852,1220642,439163,471584,455374,732847,797689,765268,1676015
2021-03-08,1220621,1276532,1248576,440065,495976,468020,724645,836467,780556,1716597
2021-03-09,1236812,1316259,1276536,440921,520368,480644,716444,875338,795891,1757180
2021-03-10,1263558,1355986,1309772,441776,534204,487990,729354,914210,821782,1797762
2021-03-11,1303601,1395713,1349657,442632,534744,488688,768857,953081,860969,1838345
2021-03-12,1343643,1435439,1389541,443488,535284,489386,808359,991951,900155,1878927
2021-03-13,1382308,1475166,1428737,444344,537202,490773,845106,1030822,937964,1919510
2021-03-14,1420973,1514893,1467933,445199,539119,492159,881854,1069694,975774,1960092
2021-03-15,1431908,1544445,1488176,446055,558592,502324,873316,1098390,985853,1990500
2021-03-16,1442846,1573946,1508396,446963,578063,512513,864783,1126983,995883,2020909
2021-03-17,1453781,1579057,1516419,472260,597536,534898,856245,1106797,981521,2051317
2021-03-18,1460430,1584169,1522300,497558,621297,559428,839133,1086611,962872,2081727
2021-03-19,1467077,1589280,1528178,522855,645058,583956,822019,1066425,944222,2112135
2021-03-20,1495621,1595001,1545311,547543,646923,597233,848698,1047458,948078,2142544
2021-03-21,1524163,1600720,1562442,572232,648789,610510,875374,1028488,951931,2172952
2021-03-22,1564767,1619356,1592062,596065,650654,623360,914113,1023291,968702,2215421
2021-03-23,1602572,1636617,1619594,621274,655319,638296,947253,1015343,981298,2257891
2021-03-24,1640375,1657534,1648954,642826,659985,651406,980390,1014708,997549,2300360
2021-03-25,1678135,1680164,1679150,662667,664696,663682,1013439,1017497,1015468,2342831
2021-03-26,1697424,1715891,1706658,669409,687876,678642,1009548,1046482,1028015,2385300
2021-03-27,1730586,1753776,1742181,673994,697184,685589,1033402,1079782,1056592,2427770
2021-03-28,1770770,1790314,1780542,679925,699469,689697,1071301,1110389,1090845,2470239
2021-03-29,1832780,1848678,1840729,685856,701754,693805,1131026,1162822,1146924,2534534
2021-03-30,1870755,1905275,1888015,693555,728075,710815,1142680,1211720,1177200,2598830
2021-03-31,1909095,1961871,1935483,701254,754030,727642,1155065,1260617,1207841,2663125
2021-04-01,1947437,2018521,1982979,708899,779983,744441,1167454,1309622,1238538,2727420
2021-04-02,1985778,2075167,2030472,716548,805937,761242,1179841,1358619,1269230,2791715
2021-04-03,2024121,2107368,2065744,748643,831890,790266,1192231,1358725,1275478,2856011
2021-04-04,2074854,2139567,2107210,780739,845452,813096,1229402,1358828,1294115,2920306
2021-04-05,2153060,2199238,2176149,812834,859012,835923,1294048,1386404,1340226,3012072
2021-04-06,2224641,2260252,2242446,843585,879196,861390,1345445,1416667,1381056,3103837
2021-04-07,2296758,2321267,2309012,874336,898845,886590,1397913,1446931,1422422,3195603
2021-04-08,2368871,2383658,2376264,903708,918495,911102,1450376,1479950,1465163,3287366
2021-04-09,2446051,2454170,2450110,924962,933081,929022,1512970,1529208,1521089,3379132
2021-04-10,2532671,2539467,2536069,931430,938226,934828,1594445,1608037,1601241,3470897
2021-04-11,2613064,2624767,2618916,937896,949599,943748,1663465,1686871,1675168,3562663
2021-04-12,2716948,2733555,2725252,944363,960970,952666,1755978,1789192,1772585,3677918
2021-04-13,2830726,2839178,2834952,953998,962450,958224,1868276,1885180,1876728,3793176
2021-04-14,2944503,2944752,2944628,963679,963928,963804,1980575,1981073,1980824,3908431
2021-04-15,3048206,3050327,3049266,973361,975482,974422,2072724,2076966,2074845,4023688
2021-04-16,3138980,3160884,3149932,978059,999963,989011,2139017,2182825,2160921,4138943
2021-04-17,3226802,3271443,3249122,982758,1027399,1005078,2199403,2288685,2244044,4254201
2021-04-18,3314619,3381999,3348309,987457,1054837,1021147,2259782,2394542,2327162,4369456
2021-04-19,3380501,3470616,3425558,993427,1083542,1038484,2296959,2477189,2387074,4462774
2021-04-20,3459846,3538445,3499146,1020187,1098786,1059486,2361060,2518258,2439659,4556093
2021-04-21,3539192,3606323,3572758,1046896,1114027,1080462,2425165,2559427,2492296,4649411
2021-04-22,3618412,3674128,3646270,1073681,1129397,1101539,2489015,2600447,2544731,4742731
2021-04-23,3702452,3741930,3722191,1100466,1139944,1120205,2562508,2641464,2601986,4836049
2021-04-24,3786396,3809734,3798065,1127251,1150589,1138920,2635807,2682483,2659145,4929368
2021-04-25,3847962,3877536,3862749,1154036,1183610,1168823,2664352,2723500,2693926,5022686
2021-04-26,3914251,3950062,3932156,1185211,1221022,1203116,2693229,2764851,2729040,5120727
2021-04-27,3975385,4016258,3995822,1222718,1263591,1243154,2711794,2793540,2752667,5218769
2021-04-28,4039322,4082459,4060890,1260218,1303355,1281786,2735967,2822241,2779104,5316810
2021-04-29,4103316,4164013,4133664,1282367,1343064,1312716,2760252,2881646,2820949,5414852
2021-04-30,4167310,4245565,4206438,1304516,1382771,1343644,2784539,2941049,2862794,5512893
2021-05-01,4232333,4327118,4279726,1326666,1421451,1374058,2810882,3000452,2905667,5610935
2021-05-02,4297724,4408061,4352892,1349424,1459761,1404592,2837963,3058637,2948300,5708976
2021-05-03,4386718,4511264,4448991,1373229,1497775,1435502,2888943,3138035,3013489,5829275
2021-05-04,4449775,4618136,4533956,1393368,1561729,1477548,2888046,3224768,3056407,5949576
2021-05-05,4514598,4725486,4620042,1413026,1623914,1518470,2890684,3312460,3101572,6069875
2021-05-06,4579586,4822489,4701038,1443035,1685938,1564486,2893648,3379454,3136551,6190177
2021-05-07,4644573,4917778,4781176,1474754,1747959,1611356,2896614,3443024,3169819,6310476
2021-05-08,4709962,5018437,4864200,1501106,1809581,1655344,2900381,3517331,3208856,6430777
2021-05-09,4800272,5103192,4951732,1543359,1846279,1694819,2953993,3559833,3256913,6551076
2021-05-10,4914040,5204383,5059212,1590075,1880418,1735246,3033622,3614308,3323965,6694833
2021-05-11,5025452,5288367,5156910,1653996,1916911,1785454,3108541,3634371,3371456,6838589
2021-05-12,5135152,5395779,5265466,1694491,1955118,1824804,3180034,3701288,3440661,6982346
2021-05-13,5247805,5507989,5377897,1730186,1990370,1860278,3257435,3777803,3517619,7126101
2021-05-14,5360462,5620202,5490332,1765880,2025620,1895750,3334842,3854322,3594582,7269858
2021-05-15,5472710,5732414,5602562,1801573,2061277,1931425,3411433,3930841,3671137,7413614
2021-05-16,5560525,5844625,5702575,1837269,2121369,1979319,3439156,4007356,3723256,7557371
2021-05-17,5657641,5947522,5802582,1883757,2173638,2028698,3484003,4063765,3773884,7704206
2021-05-18,5733448,6043613,5888530,1937050,2247215,2092132,3486233,4106563,3796398,7851041
2021-05-19,5798827,6146512,5972670,1983536,2331221,2157378,3467606,4162976,3815291,7997876
2021-05-20,5864304,6245850,6055077,2033581,2415127,2224354,3449177,4212269,3830723,8144710
2021-05-21,5933538,6345189,6139364,2083627,2495278,2289452,3438260,4261562,3849911,8291545
2021-05-22,6016371,6431346,6223858,2146854,2561829,2354342,3454542,4284492,3869517,8438380
2021-05-23,6099254,6517503,6308378,2210082,2628331,2419206,3470923,4307421,3889172,8585215
2021-05-24,6182386,6599055,6390720,2284712,2701381,2493046,3481005,4314343,3897674,8727446
2021-05-25,6259765,6662368,6461066,2377579,2780182,2578880,3479583,4284789,3882186,8869675
2021-05-26,6323651,6728954,6526302,2467175,2872478,2669826,3451173,4261779,3856476,9011906
2021-05-27,6387635,6809886,6598760,2542421,2964672,2753546,3422963,4267465,3845214,9154134
2021-05-28,6457178,6890818,6673998,2617671,3051311,2834491,3405867,4273147,3839507,9296365
2021-05-29,6529765,6966767,6748266,2697902,3134904,2916403,3394861,4268865,3831863,9438594
2021-05-30,6602355,7042718,6822536,2778133,3218496,2998314,3383859,4264585,3824222,9580825
2021-05-31,6721431,7142781,6932106,2865470,3286820,3076145,3434611,4277311,3855961,9747166
2021-06-01,6820473,7237819,7029146,2957833,3375179,3166506,3445294,4279986,3862640,9913508
2021-06-02,6914894,7355753,7135324,3027299,3468158,3247728,3446736,4328454,3887595,10079849
2021-06-03,7006513,7459955,7233234,3110497,3563939,3337218,3442574,4349458,3896016,10246190
2021-06-04,7098132,7563469,7330800,3194383,3659720,3427052,3438412,4369086,3903749,10412531
2021-06-05,7189753,7666987,7428370,3278266,3755500,3516883,3434253,4388721,3911487,10578873
2021-06-06,7280244,7771193,7525718,3361460,3852409,3606934,3427835,4409733,3918784,10745214
2021-06-07,7439094,7943401,7691248,3430517,3934824,3682670,3504270,4512884,4008577,10979555
2021-06-08,7573940,8112059,7843000,3503123,4041242,3772182,3532698,4608936,4070817,11213895
2021-06-09,7726171,8284781,8005476,3571666,4130276,3850971,3595895,4713115,4154505,11448236
2021-06-10,7876636,8454008,8165322,3643704,4221076,3932390,3655560,4810304,4232932,11682576
2021-06-11,8026937,8598846,8312892,3740131,4312040,4026086,3714897,4858715,4286806,11916917
2021-06-12,8177236,8743684,8460460,3836557,4403005,4119781,3774231,4907127,4340679,12151257
2021-06-13,8327135,8887831,8607483,3933675,4494371,4214023,3832764,4954156,4393460,12385598
2021-06-14,8424123,8999151,8711637,4026126,4601154,4313640,3822969,4973025,4397997,12586502
2021-06-15,8501406,9097339,8799372,4131709,4727642,4429676,3773764,4965630,4369697,12787406
2021-06-16,8586378,9191859,8889118,4240960,4846441,4543700,3739937,4950899,4345418,12988310
2021-06-17,8673063,9278132,8975598,4358459,4963528,4660994,3709535,4919673,4314604,13189214
2021-06-18,8756795,9368428,9062612,4471934,5083567,4777750,3673228,4896494,4284861,13390118
2021-06-19,8840522,9460436,9150479,4583697,5203611,4893654,3636911,4876739,4256825,13591022
2021-06-20,8924658,9547075,9235866,4700829,5323246,5012038,3601412,4846246,4223829,13791926
2021-06-21,9037769,9654158,9345964,4809106,5425495,5117300,3612274,4845052,4228663,13995453
2021-06-22,9134065,9748560,9441312,4930066,5544561,5237314,3589504,4818494,4203999,14198981
2021-06-23,9248062,9860168,9554115,5033818,5645924,5339871,3602138,4826350,4214244,14402508
2021-06-24,9372490,9948351,9660420,5160998,5736859,5448928,3635631,4787353,4211492,14606037
2021-06-25,9496818,10037067,9766942,5287642,5827891,5557766,3668927,4749425,4209176,14809564
2021-06-26,9610591,10125780,9868186,5414291,5929480,5671886,3681111,4711489,4196300,15013092
2021-06-27,9710764,10214493,9962628,5540938,6044667,5792802,3666097,4673555,4169826,15216619
2021-06-28,9816804,10309124,10062964,5674739,6167059,5920899,3649745,4634385,4142065,15426405
2021-06-29,9933995,10405554,10169774,5806740,6278299,6042520,3655696,4598814,4127255,15636190
2021-06-30,10056940,10508788,10282864,5931938,6383786,6157862,3673154,4576850,4125002,15845976
2021-07-01,10193378,10605217,10399298,6063942,6475781,6269862,3717597,4541275,4129436,16055762
2021-07-02,10329717,10701600,10515658,6195991,6567874,6381932,3761843,4505609,4133726,16265548
2021-07-03,10466054,10797981,10632018,6328041,6659968,6494004,3806086,4469940,4138013,16475333
2021-07-04,10607215,10907544,10757380,6446910,6747239,6597074,3859976,4460634,4160305,16685119
2021-07-05,10747297,11016032,10881664,6538437,6807172,6672804,3940125,4477595,4208860,16880389
2021-07-06,10851064,11135674,10993369,6618811,6903421,6761116,3947643,4516863,4232253,17075660
2021-07-07,10958377,11273553,11115965,6680947,6996123,6838535,3962254,4592606,4277430,17270930
2021-07-08,11070311,11408160,11239236,6746356,7084205,6915280,3986106,4661804,4323955,17466201
2021-07-09,11185047,11542818,11363932,6811713,7169484,6990598,4015563,4731105,4373334,17661471
2021-07-10,11299784,11677478,11488631,6877069,7254763,7065916,4045021,4800409,4422715,17856742
2021-07-11,11414518,11817120,11615819,6937442,7340044,7138743,4074474,4879678,4477076,18052012
2021-07-12,11519401,11945779,11732590,6991437,7417815,7204626,4101586,4954342,4527964,18230918
2021-07-13,11553544,12060496,11807020,7059374,7566326,7312850,3987218,5001122,4494170,18409824
2021-07-14,11602165,12180240,11891202,7122284,7700359,7411322,3901806,5057956,4479881,18588730
2021-07-15,11631173,12277087,11954130,7208090,7854004,7531047,3777169,5068997,4423083,18767636
2021-07-16,11661948,12373940,12017944,7293891,8005883,7649887,3656065,5080049,4368057,18946542
2021-07-17,11692885,12471478,12082182,7379007,8157600,7768304,3535285,5092471,4313878,19125448
2021-07-18,11723825,12569015,12146420,7464124,8309314,7886719,3414511,5104891,4259701,19304354
2021-07-19,11731907,12627350,12179628,7545171,8440614,7992892,3291293,5082179,4186736,19440271
2021-07-20,11758335,12631998,12195166,7679906,8553569,8116738,3204766,4952092,4078429,19576189
2021-07-21,11819722,12636646,12228184,7814640,8631564,8223102,3188158,4822006,4005082,19712106
2021-07-22,11873421,12641294,12257358,7949376,8717249,8333312,3156172,4691918,3924045,19848025
2021-07-23,11925407,12645941,12285674,8084111,8804645,8444378,3120762,4561830,3841296,19983942
2021-07-24,11980345,12650589,12315467,8218846,8889090,8553968,3091255,4431743,3761499,20119860
2021-07-25,12035288,12655237,12345262,8353580,8973529,8663554,3061759,4301657,3681708,20255777
2021-07-26,12101595,12678056,12389826,8499092,9075553,8787322,3026042,4178964,3602503,20403353
2021-07-27,12147894,12705522,12426708,8639957,9197585,8918771,2950309,4065565,3507937,20550930
2021-07-28,12211008,12735742,12473375,8778068,9302802,9040435,2908206,3957674,3432940,20698506
2021-07-29,12256421,12795161,12525791,8886980,9425720,9156350,2830701,3908181,3369441,20846083
2021-07-30,12297646,12859332,12578489,8991140,9552826,9271983,2744820,3868192,3306506,20993659
2021-07-31,12338968,12919480,12629224,9099323,9679835,9389579,2659133,3820157,3239645,21141236
2021-08-01,12380291,12977915,12679103,9209219,9806843,9508031,2573448,3768696,3171072,21288812
