date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated,total_vaccinations
2021-02-11,568707,618279,593493,76924,126496,101710,442211,541355,491783,695203
2021-02-12,587246,636818,612032,89317,138889,114103,448357,547501,497929,726135
2021-02-13,610240,655357,632798,101710,146827,124268,463413,553647,508530,757067
2021-02-14,633232,686289,659760,101710,154767,128238,478465,584579,531522,787999
2021-02-15,647750,721928,684839,101710,175888,138799,471862,620218,546040,823638
2021-02-16,662268,757567,709918,101710,197009,149360,465259,655857,560558,859277
2021-02-17,676786,793206,734996,101710,218130,159920,458656,691496,575076,894916
2021-02-18,691301,828844,760072,101710,239253,170482,452048,727134,589591,930554
2021-02-19,705819,864483,785151,101710,260374,181042,445445,762773,604109,966193
2021-02-20,721148,887729,804438,114103,280684,197394,440464,773626,607045,1001832
2021-02-21,736478,910975,823726,126496,300993,213744,435485,784479,609982,1037471
2021-02-22,760381,947777,854079,138889,326285,232587,434096,808888,621492,1086666
2021-02-23,784288,984214,884251,151649,351575,251612,432713,832565,632639,1135863
2021-02-24,808191,1020648,914420,164410,376867,270638,431324,856238,643781,1185058
2021-02-25,832095,1043899,937997,190353,402157,296255,429938,853546,641742,1234252
2021-02-26,880388,1067151,973770,216296,403059,309678,477329,850855,664092,1283447
2021-02-27,928729,1090405,1009567,242239,403915,323077,524814,848166,686490,1332644
2021-02-28,977069,1113656,1045362,268183,404770,336476,572299,845473,708886,1381839
2021-03-01,1018237,1134559,1076398,289304,405626,347465,612611,845255,728933,1423863
2021-03-02,1059404,1154926,1107165,310960,406482,358721,652922,843966,748444,1465886
2021-03-03,1100572,1175295,1137934,332615,407338,369976,693234,842680,767957,1507910
2021-03-04,1141742,1190683,1166212,359252,408193,383722,733549,831431,782490,1549935
2021-03-05,1158520,1206071,1182296,385888,433439,409664,725081,820183,772632,1591959
2021-03-06,1181471,1221456,1201464,412526,452511,432518,728960,808930,768945,1633982
2021-03-07,1204424,1236844,1220634,439162,471582,455372,732842,797682,765262,1676006
2021-03-08,1220614,1276525,1248570,440064,495975,468020,724639,836461,780550,1716589
2021-03-09,1236803,1316250,1276526,440920,520367,480644,716436,875330,795883,1757170
2021-03-10,1263551,1355978,1309764,441775,534202,487988,729349,914203,821776,1797753
2021-03-11,1303595,1395706,1349650,442631,534742,488686,768853,953075,860964,1838337
2021-03-12,1343638,1435433,1389536,443487,535282,489384,808356,991946,900151,1878920
2021-03-13,1382301,1475158,1428730,444343,537200,490772,845101,1030815,937958,1919501
2021-03-14,1420967,1514886,1467926,445198,539117,492158,881850,1069688,975769,1960084
2021-03-15,1431902,1544438,1488170,446054,558590,502322,873312,1098384,985848,1990492
2021-03-16,1442839,1573938,1508388,446962,578061,512512,864778,1126976,995877,2020900
2021-03-17,1453774,1579049,1516412,472259,597534,534896,856240,1106790,981515,2051308
2021-03-18,1460421,1584160,1522290,497556,621295,559426,839126,1086604,962865,2081716
2021-03-19,1467069,1589271,1528170,522853,645055,583954,822014,1066418,944216,2112124
2021-03-20,1495612,1594991,1545302,547541,646920,597230,848692,1047450,948071,2142532
2021-03-21,1524154,1600710,1562432,572230,648786,610508,875368,1028480,951924,2172940
2021-03-22,1564758,1619346,1592052,596063,650651,623357,914107,1023283,968695,2215409
2021-03-23,1602563,1636607,1619585,621272,655316,638294,947247,1015335,981291,2257879
2021-03-24,1640365,1657524,1648944,642824,659983,651404,980382,1014700,997541,2300348
2021-03-25,1678124,1680153,1679138,662665,664694,663680,1013430,1017488,1015459,2342818
2021-03-26,1697413,1715882,1706648,669405,687874,678640,1009539,1046477,1028008,2385287
2021-03-27,1730575,1753767,1742171,673990,697182,685586,1033393,1079777,1056585,2427757
2021-03-28,1770759,1790305,1780532,679921,699467,689694,1071292,1110384,1090838,2470226
2021-03-29,1832769,1848669,1840719,685852,701752,693802,1131017,1162817,1146917,2534521
2021-03-30,1870744,1905266,1888005,693551,728073,710812,1142671,1211715,1177193,2598817
2021-03-31,1909084,1961861,1935472,701251,754028,727640,1155056,1260610,1207833,2663112
2021-04-01,1947425,2018510,1982968,708896,779981,744438,1167444,1309614,1238529,2727406
2021-04-02,1985767,2075157,2030462,716544,805934,761239,1179833,1358613,1269223,2791701
2021-04-03,2024110,2107358,2065734,748639,831887,790263,1192223,1358719,1275471,2855997
2021-04-04,2074843,2139557,2107200,780735,845449,813092,1229394,1358822,1294108,2920292
2021-04-05,2153048,2199227,2176138,812830,859009,835920,1294039,1386397,1340218,3012057
2021-04-06,2224630,2260242,2242436,843581,879193,861387,1345437,1416661,1381049,3103823
2021-04-07,2296746,2321257,2309002,874331,898842,886586,1397904,1446926,1422415,3195588
2021-04-08,2368859,2383648,2376254,903703,918492,911098,1450367,1479945,1465156,3287351
2021-04-09,2446039,2454158,2450098,924958,933077,929018,1512962,1529200,1521081,3379116
2021-04-10,2532660,2539456,2536058,931426,938222,934824,1594438,1608030,1601234,3470882
2021-04-11,2613052,2624755,2618904,937892,949595,943744,1663457,1686863,1675160,3562647
2021-04-12,2716935,2733542,2725238,944359,960966,952662,1755969,1789183,1772576,3677901
2021-04-13,2830712,2839164,2834938,953994,962446,958220,1868266,1885170,1876718,3793158
2021-04-14,2944488,2944739,2944614,963673,963924,963798,1980564,1981066,1980815,3908412
2021-04-15,3048188,3050313,3049250,973355,975480,974418,2072708,2076958,2074833,4023668
2021-04-16,3138960,3160867,3149914,978055,999962,989008,2138998,2182812,2160905,4138922
2021-04-17,3226780,3271424,3249102,982755,1027399,1005077,2199381,2288669,2244025,4254179
2021-04-18,3314596,3381981,3348288,987452,1054837,1021144,2259759,2394529,2327144,4369433
2021-04-19,3380477,3470598,3425538,993422,1083543,1038482,2296934,2477176,2387055,4462751
2021-04-20,3459821,3538425,3499123,1020183,1098787,1059485,2361034,2518242,2439638,4556069
2021-04-21,3539168,3606303,3572736,1046892,1114027,1080460,2425141,2559411,2492276,4649387
2021-04-22,3618388,3674107,3646248,1073678,1129397,1101538,2488991,2600429,2544710,4742707
2021-04-23,3702431,3741908,3722170,1100464,1139941,1120202,2562490,2641444,2601967,4836025
2021-04-24,3786373,3809710,3798042,1127250,1150587,1138918,2635786,2682460,2659123,4929343
2021-04-25,3847940,3877513,3862726,1154034,1183607,1168820,2664333,2723479,2693906,5022661
2021-04-26,3914228,3950037,3932132,1185210,1221019,1203114,2693209,2764827,2729018,5120701
2021-04-27,3975362,4016233,3995798,1222717,1263588,1243152,2711774,2793516,2752645,5218743
2021-04-28,4039298,4082434,4060866,1260216,1303352,1281784,2735946,2822218,2779082,5316783
2021-04-29,4103291,4163986,4133638,1282365,1343060,1312712,2760231,2881621,2820926,5414823
2021-04-30,4167283,4245538,4206410,1304513,1382768,1343640,2784515,2941025,2862770,5512863
2021-05-01,4232304,4327091,4279698,1326663,1421450,1374056,2810854,3000428,2905641,5610905
2021-05-02,4297694,4408033,4352864,1349421,1459760,1404590,2837934,3058612,2948273,5708945
2021-05-03,4386688,4511236,4448962,1373226,1497774,1435500,2888914,3138010,3013462,5829244
2021-05-04,4449745,4618107,4533926,1393365,1561727,1477546,2888018,3224742,3056380,5949544
2021-05-05,4514568,4725457,4620012,1413023,1623912,1518468,2890656,3312434,3101545,6069843
2021-05-06,4579557,4822460,4701008,1443031,1685934,1564482,2893623,3379429,3136526,6190144
2021-05-07,4644545,4917748,4781146,1474751,1747954,1611352,2896591,3442997,3169794,6310443
2021-05-08,4709933,5018407,4864170,1501102,1809576,1655339,2900357,3517305,3208831,6430743
2021-05-09,4800243,5103163,4951703,1543354,1846274,1694814,2953969,3559809,3256889,6551042
2021-05-10,4914014,5204357,5059186,1590069,1880412,1735240,3033602,3614288,3323945,6694801
2021-05-11,5025431,5288343,5156887,1653992,1916904,1785448,3108527,3634351,3371439,6838560
2021-05-12,5135132,5395759,5265446,1694485,1955112,1824798,3180020,3701274,3440647,6982319
2021-05-13,5247788,5507972,5377880,1730180,1990364,1860272,3257424,3777792,3517608,7126077
2021-05-14,5360447,5620187,5490317,1765874,2025614,1895744,3334833,3854313,3594573,7269836
2021-05-15,5472700,5732401,5602550,1801569,2061270,1931420,3411430,3930832,3671131,7413595
2021-05-16,5560516,5844615,5702566,1837264,2121363,1979314,3439153,4007351,3723252,7557354
2021-05-17,5657640,5947519,5802580,1883752,2173631,2028692,3484009,4063767,3773888,7704196
2021-05-18,5733453,6043616,5888534,1937045,2247208,2092126,3486245,4106571,3796408,7851036
2021-05-19,5798842,6146521,5972682,1983532,2331211,2157372,3467631,4162989,3815310,7997878
2021-05-20,5864327,6245867,6055097,2033576,2415116,2224346,3449211,4212291,3830751,8144719
2021-05-21,5933563,6345216,6139390,2083619,2495272,2289446,3438291,4261597,3849944,8291561
2021-05-22,6016395,6431378,6223886,2146847,2561830,2354338,3454565,4284531,3869548,8438401
2021-05-23,6099279,6517541,6308410,2210076,2628338,2419207,3470941,4307465,3889203,8585243
2021-05-24,6182343,6599030,6390686,2284700,2701387,2493044,3480956,4314330,3897643,8727410
2021-05-25,6259656,6662284,6460970,2377559,2780187,2578873,3479469,4284725,3882097,8869577
2021-05-26,6323474,6728807,6526140,2467149,2872482,2669816,3450992,4261658,3856325,9011744
2021-05-27,6387390,6809675,6598532,2542391,2964676,2753534,3422714,4267284,3844999,9153909
2021-05-28,6456913,6890544,6673728,2617635,3051266,2834450,3405647,4272909,3839278,9296076
2021-05-29,6529437,6966434,6747936,2697858,3134855,2916356,3394582,4268576,3831579,9438243
2021-05-30,6601965,7042323,6822144,2778082,3218440,2998261,3383525,4264241,3823883,9580410
2021-05-31,6721011,7142356,6931684,2865414,3286759,3076086,3434252,4276942,3855597,9746722
2021-06-01,6820026,7237366,7028696,2957772,3375112,3166442,3444914,4279594,3862254,9913036
2021-06-02,6914418,7355273,7134846,3027230,3468085,3247658,3446333,4328043,3887188,10079348
2021-06-03,7006011,7459447,7232729,3110423,3563859,3337141,3442152,4349024,3895588,10245661
2021-06-04,7097602,7562934,7330268,3194301,3659633,3426967,3437969,4368633,3903301,10411973
2021-06-05,7189196,7666425,7427810,3278178,3755407,3516792,3433789,4388247,3911018,10578287
2021-06-06,7279660,7770605,7525132,3361363,3852308,3606836,3427352,4409242,3918297,10744599
2021-06-07,7441219,7945523,7693371,3430418,3934722,3682570,3506497,4515105,4010801,10981650
2021-06-08,7578772,8116894,7847833,3503021,4041143,3772082,3537629,4613873,4075751,11218701
2021-06-09,7730980,8292326,8011653,3571562,4132908,3852235,3598072,4720764,4159418,11455752
2021-06-10,7881420,8464263,8172842,3643597,4226440,3935018,3654980,4820666,4237823,11692802
2021-06-11,8031697,8611812,8321754,3740021,4320136,4030078,3711561,4871791,4291676,11929853
2021-06-12,8181973,8759361,8470667,3836446,4413834,4125140,3768139,4922915,4345527,12166904
2021-06-13,8331850,8906219,8619034,3933561,4507930,4220746,3823920,4972658,4398289,12403955
2021-06-14,8428613,9020505,8724559,4025799,4617691,4321745,3810922,4994706,4402814,12607825
2021-06-15,8505674,9121659,8813666,4131169,4747154,4439162,3758520,4990490,4374505,12811696
2021-06-16,8590421,9219146,8904784,4240206,4868931,4554568,3721490,4978940,4350215,13015566
2021-06-17,8676883,9305194,8991038,4360681,4988992,4674836,3687891,4944513,4316202,13219435
2021-06-18,8760391,9395267,9077829,4477132,5112008,4794570,3648383,4918135,4283259,13423305
2021-06-19,8843896,9487052,9165474,4591871,5235027,4913449,3608869,4895181,4252025,13627176
2021-06-20,8927807,9573468,9250638,4711979,5357640,5034810,3570167,4861489,4215828,13831046
2021-06-21,9039491,9679122,9359306,4824874,5464505,5144690,3574986,4854248,4214617,14039183
2021-06-22,9134360,9772098,9453229,4950451,5588189,5269320,3546171,4821647,4183909,14247323
2021-06-23,9246931,9882278,9564604,5058820,5694167,5376494,3552764,4823458,4188111,14455460
2021-06-24,9369928,9969030,9669479,5190619,5789721,5490170,3580207,4778411,4179309,14663598
2021-06-25,9492827,10056317,9774572,5321881,5885371,5603626,3607456,4734436,4170946,14871735
2021-06-26,9605171,10143604,9874388,5453147,5991580,5722364,3613591,4690457,4152024,15079875
2021-06-27,9703917,10230890,9967404,5584410,6111383,5847896,3592534,4646480,4119507,15288012
2021-06-28,9817804,10333369,10075586,5724318,6239883,5982100,3577921,4609051,4093486,15506493
2021-06-29,9942906,10437648,10190277,5862425,6357167,6109796,3585739,4575223,4080481,15724974
2021-06-30,10073760,10548733,10311246,5993727,6468700,6231214,3605060,4555006,4080033,15943455
2021-07-01,10218109,10653012,10435560,6131835,6566738,6349286,3651371,4521177,4086274,16161936
2021-07-02,10362359,10757243,10559801,6269991,6664875,6467433,3697484,4487252,4092368,16380417
2021-07-03,10506607,10861472,10684040,6408148,6763013,6585580,3743594,4453324,4098459,16598898
2021-07-04,10655680,10978887,10817284,6533120,6856327,6694724,3799353,4445767,4122560,16817379
2021-07-05,10817752,11109305,10963528,6650135,6941688,6795912,3876064,4459170,4167617,17034546
2021-07-06,10943469,11250936,11097202,6755936,7063403,6909670,3880066,4495000,4187533,17251712
2021-07-07,11072732,11410804,11241768,6843501,7181573,7012537,3891159,4567303,4229231,17468879
2021-07-08,11206616,11567401,11387008,6934334,7295119,7114726,3911497,4633067,4272282,17686044
2021-07-09,11343301,11724050,11533676,7025118,7405867,7215492,3937434,4698932,4318183,17903211
2021-07-10,11479986,11880699,11680342,7115901,7516614,7316258,3963372,4764798,4364085,18120377
2021-07-11,11616670,12042328,11829499,7201705,7627363,7414534,3989307,4840623,4414965,18337544
2021-07-12,11726815,12176290,11951552,7274700,7724175,7499438,4002640,4901590,4452115,18521660
2021-07-13,11766219,12296271,12031245,7361673,7891725,7626699,3874494,4934598,4404546,18705774
2021-07-14,11820103,12421279,12120691,7443622,8044798,7744210,3775305,4977657,4376481,18889890
2021-07-15,11854372,12523387,12188880,7548469,8217484,7882976,3636888,4974918,4305903,19074004
2021-07-16,11890410,12625503,12257956,7653310,8388403,8020856,3502007,4972193,4237100,19258120
2021-07-17,11926609,12728302,12327456,7757465,8559158,8158312,3367451,4970837,4169144,19442234
2021-07-18,11962812,12831102,12396957,7861622,8729912,8295767,3232900,4969480,4101190,19626350
2021-07-19,11978946,12888807,12433876,7948274,8858135,8403204,3120811,4940533,4030672,19761585
2021-07-20,12000262,12901506,12450884,8079932,8981176,8530554,3019086,4821574,3920330,19896820
2021-07-21,12056795,12914206,12485500,8211589,9069000,8640294,2987795,4702617,3845206,20032055
2021-07-22,12109856,12926907,12518382,8343248,9160299,8751774,2949557,4583659,3766608,20167292
2021-07-23,12161200,12939607,12550404,8474905,9253312,8864108,2907888,4464702,3686295,20302527
2021-07-24,12215497,12952306,12583902,8606563,9343372,8974968,2872125,4345743,3608934,20437762
2021-07-25,12269797,12965006,12617402,8738220,9433429,9085824,2836368,4226786,3531577,20572997
