date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated,total_vaccinations
2021-02-26,886210,1073048,979629,217625,404463,311044,481747,855423,668585,1290673
2021-02-27,934774,1096460,1015617,243633,405319,324476,529455,852827,691141,1340093
2021-02-28,983339,1119872,1051606,269641,406174,337908,577165,850231,713698,1389513
2021-03-01,1024662,1140873,1082768,290819,407030,348924,617632,850054,733843,1431692
2021-03-02,1065984,1161339,1113662,312531,407886,360208,658098,848808,753453,1473870
2021-03-03,1107307,1181806,1144556,334243,408742,371492,698565,847563,773064,1516049
2021-03-04,1148632,1197255,1172944,360974,409597,385286,739035,836281,787658,1558229
2021-03-05,1165563,1212704,1189134,387704,434845,411274,730718,825000,777859,1600408
2021-03-06,1188630,1228151,1208390,414435,453956,434196,734674,813716,774195,1642586
2021-03-07,1211700,1243601,1227650,441164,473065,457114,738635,802437,770536,1684765
2021-03-08,1228020,1283685,1255852,442066,497731,469898,730289,841619,785954,1725751
2021-03-09,1244340,1323815,1284078,442922,522397,482660,721943,880893,801418,1766737
2021-03-10,1271657,1363946,1317802,443777,536066,489922,735591,920169,827880,1807723
2021-03-11,1312104,1404077,1358090,444633,536606,490620,775498,959444,867471,1848710
2021-03-12,1352550,1444207,1398378,445489,537146,491318,815404,998718,907061,1889696
2021-03-13,1391618,1484337,1437978,446345,539064,492704,852554,1037992,945273,1930682
2021-03-14,1430687,1524468,1477578,447200,540981,494090,889706,1077268,983487,1971668
2021-03-15,1441822,1554348,1498085,448056,560582,504319,881240,1106292,993766,2002404
2021-03-16,1452957,1584175,1518566,448964,580182,514573,872775,1135211,1003993,2033139
2021-03-17,1464092,1589612,1526852,474263,599783,537023,864309,1115349,989829,2063875
2021-03-18,1470931,1595046,1532988,499563,623678,561620,847253,1095483,971368,2094609
2021-03-19,1477770,1600483,1539126,524862,647575,586218,830195,1075621,952908,2125345
2021-03-20,1506640,1606439,1556540,549641,649440,599540,857200,1056798,956999,2156080
2021-03-21,1535510,1612396,1573953,574420,651306,612863,884204,1037976,961090,2186816
2021-03-22,1576556,1631142,1603849,598585,653171,625878,923385,1032557,977971,2229727
2021-03-23,1614658,1648513,1631586,624128,657983,641056,956675,1024385,990530,2272641
2021-03-24,1652756,1670226,1661491,645326,662796,654061,989960,1024900,1007430,2315552
2021-03-25,1690809,1693170,1691990,665293,667654,666474,1023155,1027877,1025516,2358463
2021-03-26,1710540,1728859,1719700,672515,690834,681674,1019706,1056344,1038025,2401374
2021-03-27,1744287,1767041,1755664,677247,700001,688624,1044286,1089794,1067040,2444288
2021-03-28,1784913,1803783,1794348,683416,702286,692851,1082627,1120367,1101497,2487199
2021-03-29,1847309,1862295,1854802,689585,704571,697078,1142738,1172710,1157724,2551880
2021-03-30,1885464,1919153,1902308,697407,731096,714252,1154368,1221746,1188057,2616560
2021-03-31,1923987,1976012,1950000,705229,757254,731242,1166733,1270783,1218758,2681241
2021-04-01,1962512,2032926,1997719,712997,783411,748204,1179101,1319929,1249515,2745923
2021-04-02,2001035,2089835,2045435,720769,809569,765169,1191466,1369066,1280266,2810604
2021-04-03,2039558,2122295,2080926,752989,835726,794358,1203832,1369306,1286569,2875284
2021-04-04,2090537,2154756,2122646,785209,849428,817318,1241109,1369547,1305328,2939965
2021-04-05,2169013,2214713,2191863,817429,863129,840279,1305884,1397284,1351584,3032142
2021-04-06,2240946,2276031,2258488,848290,883375,865832,1357571,1427741,1392656,3124321
2021-04-07,2313414,2337347,2325380,879151,903084,891118,1410330,1458196,1434263,3216498
2021-04-08,2385880,2400043,2392962,908633,922796,915714,1463084,1491410,1477247,3308676
2021-04-09,2462736,2471530,2467133,929323,938117,933720,1524619,1542207,1533413,3400853
2021-04-10,2549661,2557181,2553421,935851,943371,939611,1606290,1621330,1613810,3493032
2021-04-11,2630394,2642833,2636614,942376,954815,948596,1675579,1700457,1688018,3585209
2021-04-12,2734692,2752047,2743370,948904,966259,957582,1768433,1803143,1785788,3700951
2021-04-13,2848956,2858102,2853529,958592,967738,963165,1881218,1899510,1890364,3816694
2021-04-14,2963219,2964110,2963664,968326,969217,968772,1994002,1995784,1994893,3932436
2021-04-15,3066968,3070118,3068543,978061,981211,979636,2085757,2092057,2088907,4048179
2021-04-16,3157954,3181144,3169549,982777,1005967,994372,2151987,2198367,2175177,4163921
2021-04-17,3245987,3292171,3269079,987493,1033677,1010585,2212310,2304678,2258494,4279664
2021-04-18,3334017,3403198,3368608,992208,1061389,1026798,2272628,2410990,2341809,4395406
2021-04-19,3400283,3492456,3446370,998196,1090369,1044282,2309914,2494260,2402087,4489382
2021-04-20,3480085,3560666,3520376,1025230,1105811,1065520,2374274,2535436,2454855,4583357
2021-04-21,3559891,3628929,3594410,1052213,1121251,1086732,2438640,2576716,2507678,4677333
2021-04-22,3639567,3697114,3668340,1079273,1136820,1108046,2502747,2617841,2560294,4771309
2021-04-23,3724073,3765301,3744687,1106332,1147560,1126946,2576513,2658969,2617741,4865285
2021-04-24,3808481,3833485,3820983,1133392,1158396,1145894,2650085,2700093,2675089,4959260
2021-04-25,3870379,3901671,3886025,1160452,1191744,1176098,2678635,2741219,2709927,5053236
2021-04-26,3937046,3974627,3955836,1191903,1229484,1210694,2707562,2782724,2745143,5151983
2021-04-27,3998417,4041204,4019810,1229737,1272524,1251130,2725893,2811467,2768680,5250733
2021-04-28,4062734,4107783,4085258,1267565,1312614,1290090,2750120,2840218,2795169,5349480
2021-04-29,4127112,4189580,4158346,1290177,1352645,1321411,2774467,2899403,2836935,5448228
2021-04-30,4191489,4271377,4231433,1312787,1392675,1352731,2798814,2958590,2878702,5546975
2021-05-01,4256898,4353175,4305036,1335400,1431677,1383538,2825221,3017775,2921498,5645725
2021-05-02,4322669,4434450,4378560,1358532,1470313,1414422,2852356,3075918,2964137,5744472
2021-05-03,4412531,4538378,4475454,1382712,1508559,1445636,2903972,3155666,3029819,5865871
2021-05-04,4476551,4646209,4561380,1402990,1572648,1487819,2903903,3243219,3073561,5987270
2021-05-05,4542226,4754522,4648374,1422785,1635081,1528933,2907145,3331737,3119441,6108669
2021-05-06,4608063,4851837,4729950,1453579,1697353,1575466,2910710,3398258,3154484,6230068
2021-05-07,4673900,4947919,4810910,1485605,1759624,1622614,2914276,3462314,3188295,6351467
2021-05-08,4740138,5049577,4894858,1512056,1821495,1666776,2918643,3537521,3228082,6472866
2021-05-09,4831302,5134859,4983080,1554882,1858439,1706660,2972863,3579977,3276420,6594265
2021-05-10,4946371,5237168,5091770,1602011,1892808,1747410,3053563,3635157,3344360,6739571
2021-05-11,5059003,5322329,5190666,1666288,1929614,1797951,3129389,3656041,3392715,6884877
2021-05-12,5169906,5431124,5300515,1706931,1968149,1837540,3201757,3724193,3462975,7030183
2021-05-13,5283766,5544770,5414268,1742722,2003726,1873224,3280040,3802048,3541044,7175489
2021-05-14,5397624,5658418,5528021,1778512,2039306,1908909,3358318,3879906,3619112,7320795
2021-05-15,5511078,5772066,5641572,1814302,2075290,1944796,3435788,3957764,3696776,7466101
2021-05-16,5600093,5885714,5742904,1850092,2135713,1992902,3464380,4035622,3750001,7611407
2021-05-17,5698887,5990494,5844690,1896740,2188347,2042544,3510540,4093754,3802147,7760303
2021-05-18,5776231,6088333,5932282,1950330,2262432,2106381,3513799,4138003,3825901,7909200
2021-05-19,5843075,6192899,6017987,1997192,2347016,2172104,3496059,4195707,3845883,8058096
2021-05-20,5910015,6293816,6101916,2047700,2431501,2239600,3478514,4246116,3862315,8206990
2021-05-21,5981246,6394738,6187992,2098206,2511698,2304952,3469548,4296532,3883040,8355886
2021-05-22,6065909,6482476,6274192,2161897,2578464,2370180,3487445,4320579,3904012,8504783
2021-05-23,6150624,6570213,6360418,2225588,2645177,2435382,3505447,4344625,3925036,8653679
2021-05-24,6236537,6654484,6445510,2300645,2718592,2509618,3517945,4353839,3935892,8799111
2021-05-25,6316508,6720463,6518486,2393991,2797946,2595968,3518562,4326472,3922517,8944541
2021-05-26,6382913,6789707,6586310,2484075,2890869,2687472,3492044,4305632,3898838,9089973
2021-05-27,6449417,6873428,6661422,2559682,2983693,2771688,3465724,4313746,3889735,9235405
2021-05-28,6522608,6957148,6739878,2635290,3069830,2852560,3452778,4321858,3887318,9380837
2021-05-29,6598068,7035848,6816958,2715915,3153695,2934805,3444373,4319933,3882153,9526267
2021-05-30,6673531,7114551,6894041,2796540,3237560,3017050,3435971,4318011,3876991,9671699
2021-05-31,6796724,7218470,7007597,2884433,3306179,3095306,3490545,4334037,3912291,9842348
2021-06-01,6899653,7317177,7108415,2977536,3395060,3186298,3504593,4339641,3922117,10012996
2021-06-02,6997965,7439039,7218502,3047486,3488560,3268023,3509405,4391553,3950479,10183645
2021-06-03,7093332,7547058,7320195,3131279,3585005,3358142,3508327,4415779,3962053,10354294
2021-06-04,7188696,7654390,7421543,3215759,3681453,3448606,3507243,4438631,3972937,10524943
2021-06-05,7284062,7761722,7522892,3300237,3777897,3539067,3506165,4461485,3983825,10695591
2021-06-06,7378296,7869747,7624022,3384024,3875475,3629750,3502821,4485723,3994272,10866240
2021-06-07,7542195,8047572,7794884,3453601,3958978,3706290,3583217,4593971,4088594,11106689
2021-06-08,7682172,8221799,7951986,3526776,4066403,3796590,3615769,4695023,4155396,11347138
2021-06-09,7839401,8400141,8119771,3595836,4156576,3876206,3682825,4804305,4243565,11587587
2021-06-10,7994974,8574985,8284980,3668392,4248403,3958398,3746571,4906593,4326582,11828034
2021-06-11,8150386,8725438,8437912,3765341,4340393,4052867,3809993,4960097,4385045,12068483
2021-06-12,8305798,8875891,8590844,3862290,4432383,4147336,3873415,5013601,4443508,12308932
2021-06-13,8460809,9025653,8743231,3959930,4524774,4242352,3936035,5065723,4500879,12549381
2021-06-14,8560791,9140320,8850556,4052963,4632492,4342728,3928299,5087357,4507828,12754213
2021-06-15,8640561,9241567,8941064,4159414,4760420,4459917,3880141,5082153,4481147,12959043
2021-06-16,8728159,9338913,9033536,4269768,4880522,4575145,3847637,5069145,4458391,13163875
2021-06-17,8817485,9428033,9122759,4388349,4998897,4693623,3818588,5039684,4429136,13368708
2021-06-18,8903853,9521864,9212858,4502218,5120229,4811224,3783624,5019646,4401635,13573540
2021-06-19,8990221,9616926,9303574,4614854,5241559,4928206,3748662,5002072,4375367,13778370
2021-06-20,9076997,9706414,9391706,4733066,5362483,5047774,3714514,4973348,4343931,13983202
2021-06-21,9190552,9814619,9502586,4841853,5465920,5153886,3724632,4972766,4348699,14188384
2021-06-22,9286783,9909493,9598138,4963973,5586683,5275328,3700100,4945520,4322810,14393567
2021-06-23,9400773,10021515,9711144,5068943,5689685,5379314,3711088,4952572,4331830,14598749
2021-06-24,9525264,10109904,9817584,5197550,5782190,5489870,3743074,4912354,4327714,14803934
2021-06-25,9649656,10198827,9924242,5325619,5874790,5600204,3774866,4873208,4324037,15009116
2021-06-26,9763053,10287750,10025402,5453690,5978387,5716038,3784666,4834060,4309363,15214299
2021-06-27,9863017,10376673,10119845,5581759,6095415,5838587,3767602,4794914,4281258,15419481
2021-06-28,9967993,10470658,10219326,5717017,6219682,5968350,3748311,4753641,4250976,15630076
2021-06-29,10083136,10565967,10324552,5850952,6333783,6092368,3749353,4715015,4232184,15840672
2021-06-30,10204219,10668217,10436218,5977945,6441943,6209944,3762276,4690272,4226274,16051267
2021-07-01,10338871,10763741,10551306,6111668,6536538,6324103,3802333,4652073,4227203,16261865
2021-07-02,10473422,10859220,10666321,6245432,6631230,6438331,3842192,4613788,4227990,16472460
2021-07-03,10607973,10954696,10781334,6379200,6725923,6552562,3882050,4575496,4228773,16683056
2021-07-04,10747354,11063356,10905355,6499783,6815785,6657784,3931569,4563573,4247571,16893651
2021-07-05,10875380,11160663,11018022,6588151,6873434,6730792,4001946,4572512,4287229,17069457
2021-07-06,10965824,11268137,11116980,6666352,6968665,6817508,3997159,4601785,4299472,17245263
2021-07-07,11059863,11393902,11226882,6726262,7060301,6893282,3999562,4667640,4333601,17421069
2021-07-08,11158521,11516404,11337462,6789437,7147320,6968378,4011201,4726967,4369084,17596876
2021-07-09,11260123,11638956,11449540,6852560,7231393,7041976,4028730,4786396,4407563,17772682
2021-07-10,11361728,11761509,11561618,6915682,7315463,7115572,4046265,4845827,4446046,17948488
2021-07-11,11463330,11889081,11676206,6973785,7399536,7186660,4063794,4915296,4489545,18124294
2021-07-12,11549346,11999932,11774639,7024014,7474600,7249307,4074746,4975918,4525332,18283381
2021-07-13,11564747,12095712,11830230,7089312,7620277,7354794,3944470,5006400,4475435,18442466
2021-07-14,11592250,12196704,11894477,7149400,7753854,7451627,3838396,5047304,4442850,18601553
2021-07-15,11601576,12274937,11938256,7232244,7905605,7568924,3695971,5042693,4369332,18760638
2021-07-16,11612557,12353172,11982864,7315089,8055704,7685396,3556853,5038083,4297468,18919725
2021-07-17,11623536,12431406,12027471,7397933,8205803,7801868,3417733,5033473,4225603,19078810
2021-07-18,11634515,12509640,12072078,7480779,8355904,7918342,3278611,5028861,4153736,19237897
2021-07-19,11635718,12557981,12096850,7557040,8479303,8018172,3156415,5000941,4078678,19361296
2021-07-20,11642321,12559184,12100752,7680439,8597302,8138870,3045019,4878745,3961882,19484695
2021-07-21,11685114,12560387,12122750,7803838,8679111,8241474,3006003,4756549,3881276,19608094
2021-07-22,11720560,12561589,12141074,7927235,8768264,8347750,2952296,4634354,3793325,19731491
2021-07-23,11755482,12562792,12159137,8050634,8857944,8454289,2897538,4512158,3704848,19854890
2021-07-24,11795381,12563995,12179688,8174033,8942647,8558340,2852734,4389962,3621348,19978289
2021-07-25,11835280,12565198,12200239,8297432,9027350,8662391,2807930,4267766,3537848,20101688
2021-07-26,11876454,12569611,12223032,8422514,9115671,8769092,2760783,4147097,3453940,20226770
2021-07-27,11899792,12574023,12236908,8547597,9221828,8884712,2677964,4026426,3352195,20351853
2021-07-28,11940454,12578436,12259445,8672679,9310661,8991670,2629793,3905757,3267775,20476935
2021-07-29,11963356,12582848,12273102,8797761,9417253,9107507,2546103,3785087,3165595,20602017
2021-07-30,11981542,12602329,12291936,8907775,9528562,9218168,2452980,3694554,3073767,20727099
2021-07-31,11999826,12633444,12316635,9006155,9639773,9322964,2360053,3627289,2993671,20852182
2021-08-01,12018108,12663330,12340719,9105764,9750986,9428375,2267122,3557566,2912344,20977264
2021-08-02,12071399,12706379,12388889,9221849,9856829,9539339,2214570,3484530,2849550,21125062
2021-08-03,12132867,12736745,12434806,9350614,9954492,9652553,2178375,3386131,2782253,21272858
2021-08-04,12184170,12790105,12487138,9456388,10062323,9759356,2121847,3333717,2727782,21420656
2021-08-05,12229531,12837689,12533610,9567935,10176093,9872014,2053438,3269754,2661596,21568452
2021-08-06,12271864,12908909,12590386,9655849,10292894,9974372,1978970,3253060,2616015,21716250
2021-08-07,12314299,12979592,12646946,9744297,10409590,10076944,1904709,3235295,2570002,21864046
2021-08-08,12356733,13050278,12703506,9832745,10526290,10179518,1830443,3217533,2523988,22011844
2021-08-09,12408933,13131917,12770425,9919291,10642275,10280783,1766658,3212626,2489642,22170596
2021-08-10,12448647,13215332,12831990,10004062,10770747,10387404,1677900,3211270,2444585,22329348
2021-08-11,12494017,13297423,12895720,10090156,10893562,10491859,1600455,3207267,2403861,22488100
2021-08-12,12539386,13372572,12955979,10183191,11016377,10599784,1523009,3189381,2356195,22646851
2021-08-13,12584755,13454449,13019602,10269499,11139193,10704346,1445562,3184950,2315256,22805603
2021-08-14,12630126,13536370,13083248,10355764,11262008,10808886,1368118,3180606,2274362,22964355
2021-08-15,12675496,13618294,13146895,10442025,11384823,10913424,1290673,3176269,2233471,23123107
2021-08-16,12716425,13683211,13199818,10534547,11501333,11017940,1215092,3148664,2181878,23278036
2021-08-17,12765913,13750704,13258308,10624496,11609287,11116892,1156626,3126208,2141417,23432967
2021-08-18,12823929,13808028,13315978,10724611,11708710,11216660,1115219,3083417,2099318,23587896
2021-08-19,12930743,13847060,13388902,10843017,11759334,11301176,1171409,3004043,2087726,23742824
2021-08-20,13073622,13889357,13481490,10958159,11773894,11366026,1299728,2931198,2115463,23897753
2021-08-21,13218363,13931605,13574984,11073353,11786595,11429974,1431768,2858252,2145010,24052684
2021-08-22,13358128,13973850,13665989,11188547,11804269,11496408,1553859,2785303,2169581,24207613
