date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated,total_vaccinations
2021-02-11,569052,618637,593844,76949,126534,101742,442518,541688,492103,695586
2021-02-12,587639,637224,612432,89345,138930,114138,448709,547879,498294,726569
2021-02-13,610681,655811,633246,101741,146871,124306,463810,554070,508940,757552
2021-02-14,633723,686794,660258,101741,154812,128276,478911,585053,531982,788535
2021-02-15,648288,722484,685386,101741,175937,138839,472351,620743,546547,824225
2021-02-16,662852,758173,710512,101741,197062,149402,465790,656432,561111,859914
2021-02-17,677417,793863,735640,101741,218187,159964,459230,692122,575676,895604
2021-02-18,691981,829551,760766,101741,239311,170526,452670,727810,590240,931292
2021-02-19,706546,865241,785894,101741,260436,181088,446110,763500,604805,966982
2021-02-20,721923,888534,805228,114137,280748,197442,441175,774397,607786,1002671
2021-02-21,737303,911827,824565,126534,301058,213796,436245,785293,610769,1038361
2021-02-22,761248,948679,854964,138930,326361,232646,434887,809749,622318,1087609
2021-02-23,785193,985164,885178,151693,351664,251678,433529,833471,633500,1136857
2021-02-24,809138,1021648,915393,164457,376967,270712,432171,857191,644681,1186105
2021-02-25,833083,1044948,939016,190404,402269,296336,430814,854544,642679,1235352
2021-02-26,881429,1068248,974838,216352,403171,309762,478258,851896,665077,1284600
2021-02-27,929821,1091549,1010685,242299,404027,323163,525794,849250,687522,1333848
2021-02-28,978214,1114850,1046532,268246,404882,336564,573332,846604,709968,1383096
2021-03-01,1019412,1135779,1077596,289371,405738,347554,613674,846408,730041,1425150
2021-03-02,1060608,1156172,1108390,311030,406594,358812,654014,845142,749578,1467202
2021-03-03,1101806,1176567,1139186,332689,407450,370070,694356,843878,769117,1509256
2021-03-04,1143004,1191970,1167487,359339,408305,383822,734699,832631,783665,1551309
2021-03-05,1159801,1207373,1183587,385990,433562,409776,726239,821383,773811,1593363
2021-03-06,1182769,1222775,1202772,412640,452646,432643,730123,810135,770129,1635415
2021-03-07,1205741,1238178,1221960,439291,471728,455510,734013,798887,766450,1677469
2021-03-08,1221937,1278016,1249976,440193,496272,468232,725665,837823,781744,1718209
2021-03-09,1238132,1317897,1278014,441049,520814,480932,717318,876848,797083,1758946
2021-03-10,1265234,1357782,1311508,441904,534452,488178,730782,915878,823330,1799686
2021-03-11,1305433,1397665,1351549,442760,534992,488876,770441,954905,862673,1840425
2021-03-12,1345633,1437549,1391591,443616,535532,489574,810101,993933,902017,1881165
2021-03-13,1384452,1477430,1430941,444472,537450,490961,847002,1032958,939980,1921902
2021-03-14,1423275,1517315,1470295,445327,539367,492347,883908,1071988,977948,1962642
2021-03-15,1434388,1547094,1490741,446183,558889,502536,875499,1100911,988205,1993277
2021-03-16,1445503,1576821,1511162,447091,578409,512750,867094,1129730,998412,2023912
2021-03-17,1456616,1582148,1519382,472399,597931,535165,858685,1109749,984217,2054547
2021-03-18,1463442,1587475,1525458,497708,621741,559724,841701,1089767,965734,2085183
2021-03-19,1470266,1592802,1531534,523016,645552,584284,824714,1069786,947250,2115818
2021-03-20,1499036,1598699,1548868,547754,647417,597586,851619,1050945,951282,2146453
2021-03-21,1527805,1604596,1566200,572492,649283,610888,878522,1032104,955313,2177088
2021-03-22,1568519,1623235,1595877,596432,651148,623790,917371,1026803,972087,2219667
2021-03-23,1606388,1640497,1623442,621750,655859,638804,950529,1018747,984638,2262247
2021-03-24,1644256,1661592,1652924,643234,660570,651902,983686,1018358,1001022,2304826
2021-03-25,1682078,1684281,1683180,663124,665327,664226,1016751,1021157,1018954,2347405
2021-03-26,1701544,1719897,1710720,670087,688440,679264,1013104,1049810,1031457,2389984
2021-03-27,1734871,1757846,1746358,674718,697693,686206,1037178,1083128,1060153,2432564
2021-03-28,1775165,1794448,1784806,680695,699978,690336,1075187,1113753,1094470,2475143
2021-03-29,1837298,1852886,1845092,686675,702263,694469,1135035,1166211,1150623,2539561
2021-03-30,1875344,1909567,1892456,694411,728634,711522,1146710,1215156,1180933,2603978
2021-03-31,1913759,1966250,1940004,702146,754637,728392,1159122,1264104,1211613,2668396
2021-04-01,1952173,2022985,1987579,709828,780640,745234,1171533,1313157,1242345,2732813
2021-04-02,1990588,2079718,2035153,717513,806643,762078,1183945,1362205,1273075,2797231
2021-04-03,2029002,2111992,2070497,749656,832646,791151,1196356,1362336,1279346,2861648
2021-04-04,2079813,2144266,2112040,781800,846253,814026,1233560,1362466,1298013,2926066
2021-04-05,2158133,2204049,2181091,813943,859859,836901,1298274,1390106,1344190,3017992
2021-04-06,2229830,2265196,2247513,844722,880088,862405,1349742,1420474,1385108,3109918
2021-04-07,2302062,2326344,2314203,875500,899782,887641,1402280,1450844,1426562,3201844
2021-04-08,2374292,2388869,2381580,904900,919477,912188,1454815,1483969,1469392,3293769
2021-04-09,2451394,2459707,2455550,925988,934301,930144,1517093,1533719,1525406,3385695
2021-04-10,2538158,2545122,2541640,932499,939463,935981,1598695,1612623,1605659,3477621
2021-04-11,2618695,2630538,2624616,939009,950852,944930,1667843,1691529,1679686,3569547
2021-04-12,2722665,2739384,2731024,945521,962240,953880,1760425,1793863,1777144,3684905
2021-04-13,2836540,2845080,2840810,955180,963720,959450,1872820,1889900,1881360,3800260
2021-04-14,2950420,2950734,2950577,964884,965198,965041,1985222,1985850,1985536,3915618
2021-04-15,3053872,3056384,3055128,974590,977102,975846,2076770,2081794,2079282,4030974
2021-04-16,3144598,3167028,3155813,979304,1001734,990519,2142864,2187724,2165294,4146332
2021-04-17,3232365,3277670,3255018,984017,1029322,1006670,2203043,2293653,2248348,4261687
2021-04-18,3320135,3388315,3354225,988730,1056910,1022820,2263225,2399585,2331405,4377045
2021-04-19,3385995,3477049,3431522,994713,1085767,1040240,2300228,2482336,2391282,4470493
2021-04-20,3465295,3544857,3505076,1021625,1101187,1061406,2364108,2523232,2443670,4563943
2021-04-21,3544595,3612715,3578655,1048484,1116604,1082544,2427991,2564231,2496111,4657391
2021-04-22,3623768,3680499,3652134,1075420,1132151,1103786,2491617,2605079,2548348,4750841
2021-04-23,3707762,3748281,3728022,1102355,1142874,1122614,2564888,2645926,2605407,4844289
2021-04-24,3791661,3816065,3803863,1129291,1153695,1141493,2637966,2686774,2662370,4937739
2021-04-25,3853133,3883848,3868490,1156225,1186940,1171582,2666193,2727623,2696908,5031187
2021-04-26,3919283,3956310,3937796,1187551,1224578,1206064,2694705,2768759,2731732,5129315
2021-04-27,3980397,4022369,4001383,1225283,1267255,1246269,2713142,2797086,2755114,5227445
2021-04-28,4044356,4088431,4066394,1263009,1307084,1285046,2737272,2825422,2781347,5325573
2021-04-29,4108376,4169856,4139116,1285375,1346855,1316115,2761521,2884481,2823001,5423703
2021-04-30,4172395,4251279,4211837,1307740,1386624,1347182,2785771,2943539,2864655,5521831
2021-05-01,4237445,4332703,4285074,1330107,1425365,1377736,2812080,3002596,2907338,5619961
2021-05-02,4302858,4413556,4358207,1353042,1463740,1408391,2839118,3060514,2949816,5718089
2021-05-03,4392091,4516881,4454486,1377026,1501816,1439421,2890275,3139855,3015065,5838689
2021-05-04,4455370,4624050,4539710,1397167,1565847,1481507,2889523,3226883,3058203,5959289
2021-05-05,4520407,4731701,4626054,1416825,1628119,1522472,2892288,3314876,3103582,6079889
2021-05-06,4585603,4828823,4707213,1447013,1690233,1568623,2895370,3381810,3138590,6200489
2021-05-07,4650803,4924351,4787577,1478794,1752342,1615568,2898461,3445557,3172009,6321089
2021-05-08,4716400,5025305,4870852,1505150,1814055,1659602,2902345,3520155,3211250,6441689
2021-05-09,4806936,5110195,4958566,1547569,1850828,1699198,2956108,3562626,3259367,6562289
2021-05-10,4920972,5211622,5066297,1594377,1885027,1739702,3035945,3617245,3326595,6706393
2021-05-11,5032619,5295829,5164224,1658406,1921616,1790011,3111003,3637423,3374213,6850498
2021-05-12,5142531,5403514,5273022,1698956,1959939,1829448,3182592,3704558,3443575,6994602
2021-05-13,5255399,5515997,5385698,1734707,1995305,1865006,3260094,3781290,3520692,7138706
2021-05-14,5368269,5628484,5498376,1770455,2030670,1900562,3337599,3858029,3597814,7282810
2021-05-15,5480732,5740970,5610851,1806205,2066443,1936324,3414289,3934765,3674527,7426915
2021-05-16,5568748,5853457,5711102,1841953,2126662,1984308,3442086,4011504,3726795,7571019
2021-05-17,5666449,5957006,5811728,1888501,2179058,2033780,3487391,4068505,3777948,7718585
2021-05-18,5742900,6053714,5898307,1941893,2252707,2097300,3490193,4111821,3801007,7866153
2021-05-19,5808907,6157227,5983067,1988477,2336797,2162637,3472110,4168750,3820430,8013719
2021-05-20,5875010,6257176,6066093,2038627,2420793,2229710,3454217,4218549,3836383,8161286
2021-05-21,5945211,6357127,6151169,2088773,2500689,2294731,3444522,4268354,3856438,8308852
2021-05-22,6028813,6443894,6236354,2152106,2567187,2359646,3461626,4291788,3876707,8456420
2021-05-23,6112467,6530660,6321564,2215437,2633630,2424534,3478837,4315223,3897030,8603986
2021-05-24,6197589,6614214,6405902,2290268,2706893,2498580,3490696,4323946,3907321,8748342
2021-05-25,6276931,6679595,6478263,2383274,2785938,2584606,3490993,4296321,3893657,8892699
2021-05-26,6342805,6748225,6545515,2473029,2878449,2675739,3464356,4275196,3869776,9037055
2021-05-27,6408781,6831209,6619995,2548433,2970861,2759647,3437920,4282776,3860348,9181413
2021-05-28,6481252,6914192,6697722,2623835,3056775,2840305,3424477,4290357,3857417,9325769
2021-05-29,6556015,6992184,6774100,2704230,3140399,2922314,3415616,4287954,3851785,9470126
2021-05-30,6630776,7070175,6850476,2784624,3224023,3004324,3406753,4285551,3846152,9614482
2021-05-31,6752890,7173091,6962990,2872304,3292505,3082404,3460385,4300787,3880586,9783763
2021-06-01,6855001,7270952,7062976,2965041,3380992,3173016,3474009,4305911,3889960,9953045
2021-06-02,6952369,7391847,7172108,3034742,3474220,3254481,3478149,4357105,3917627,10122326
2021-06-03,7046896,7499010,7272953,3118179,3570293,3344236,3476603,4380831,3928717,10291610
2021-06-04,7141419,7605485,7373452,3202300,3666366,3434333,3475053,4403185,3939119,10460891
2021-06-05,7235943,7711960,7473952,3286423,3762440,3524432,3473503,4425537,3949520,10630173
2021-06-06,7329335,7819125,7574230,3369854,3859644,3614749,3469691,4449271,3959481,10799454
2021-06-07,7491203,7994615,7742909,3438952,3942364,3690658,3548839,4555663,4052251,11037060
2021-06-08,7629073,8166602,7897838,3511552,4049081,3780316,3579992,4655050,4117521,11274665
2021-06-09,7784281,8342725,8063503,3580017,4138461,3859239,3645820,4762708,4204264,11512271
2021-06-10,7937731,8515355,8226543,3651973,4229597,3940785,3708134,4863382,4285758,11749876
2021-06-11,8091022,8663586,8377304,3748330,4320894,4034612,3770128,4915256,4342692,11987482
2021-06-12,8244309,8811816,8528062,3844687,4412194,4128440,3832115,4967129,4399622,12225087
2021-06-13,8397199,8959357,8678278,3941734,4503892,4222813,3893307,5017623,4455465,12462693
2021-06-14,8496023,9072838,8784430,4034095,4610910,4322502,3885113,5038743,4461928,12665670
2021-06-15,8575086,9173018,8874052,4139759,4737691,4438725,3837395,5033259,4435327,12868648
2021-06-16,8661874,9269354,8965614,4249265,4856745,4553005,3805129,5020089,4412609,13071625
2021-06-17,8750398,9357392,9053895,4367071,4974065,4670568,3776333,4990321,4383327,13274603
2021-06-18,8835964,9449630,9142797,4480675,5094341,4787508,3741623,4968955,4355289,13477580
2021-06-19,8921529,9543462,9232496,4592687,5214620,4903654,3706909,4950775,4328842,13680558
2021-06-20,9007501,9631868,9319684,4710123,5334490,5022306,3673011,4921745,4297378,13883535
2021-06-21,9122037,9740455,9431246,4818505,5436923,5127714,3685114,4921950,4303532,14088662
2021-06-22,9219339,9836243,9527791,4939684,5556588,5248136,3662751,4896559,4279655,14293787
2021-06-23,9334282,9949253,9641768,5043643,5658614,5351128,3675668,4905610,4290639,14498914
2021-06-24,9459670,10038784,9749227,5171081,5750195,5460638,3709475,4867703,4288589,14704040
2021-06-25,9584961,10128852,9856906,5297982,5841873,5569928,3743088,4830870,4286979,14909167
2021-06-26,9699346,10218916,9959131,5424885,5944455,5684670,3754891,4794031,4274461,15114292
2021-06-27,9800332,10308982,10054657,5551788,6060438,5806113,3739894,4757194,4248544,15319419
2021-06-28,9906882,10404664,10155773,5685895,6183677,5934786,3723205,4718769,4220987,15530503
2021-06-29,10023459,10501733,10262596,5818610,6296884,6057747,3726575,4683123,4204849,15741583
2021-06-30,10145820,10605646,10375733,5944486,6404312,6174399,3741508,4661160,4201334,15952667
2021-07-01,10281647,10702753,10492200,6077167,6498273,6287720,3783374,4625586,4204480,16163750
2021-07-02,10417374,10799815,10608594,6209894,6592335,6401114,3825039,4589921,4207480,16374834
2021-07-03,10553097,10896873,10724985,6342620,6686396,6514508,3866701,4554253,4210477,16585914
2021-07-04,10693647,11007117,10850382,6462165,6775635,6618900,3918012,4544952,4231482,16796998
2021-07-05,10821640,11104806,10963223,6549473,6832639,6691056,3989001,4555333,4272167,16972114
2021-07-06,10912456,11212519,11062488,6626754,6926817,6776786,3985639,4585765,4285702,17147228
2021-07-07,11006777,11338410,11172594,6685860,7017493,6851676,3989284,4652550,4320917,17322344
2021-07-08,11105839,11461048,11283444,6748217,7103426,6925822,4002413,4712831,4357622,17497459
2021-07-09,11207744,11583739,11395742,6810523,7186518,6998520,4021226,4773216,4397221,17672575
2021-07-10,11309650,11706427,11508038,6872829,7269606,7071218,4040044,4833598,4436821,17847689
2021-07-11,11411558,11834110,11622834,6930143,7352695,7141419,4058863,4903967,4481415,18022805
2021-07-12,11496613,11943808,11720210,6979568,7426763,7203166,4069850,4964240,4517045,18179937
2021-07-13,11512335,12038758,11775546,7043742,7570165,7306954,3942170,4995016,4468593,18337069
2021-07-14,11539952,12138764,11839358,7102859,7701671,7402265,3838281,5035905,4437093,18494201
2021-07-15,11549321,12216049,11882685,7184697,7851425,7518061,3697896,5031352,4364624,18651332
2021-07-16,11560446,12293333,11926890,7266536,7999423,7632980,3561023,5026797,4293910,18808464
2021-07-17,11571572,12370618,11971095,7348375,8147421,7747898,3424151,5022243,4223197,18965596
2021-07-18,11582697,12448032,12015364,7430084,8295419,7862752,3287278,5017948,4152613,19122728
2021-07-19,11584000,12495456,12039728,7505427,8416883,7961155,3167117,4990029,4078573,19244192
2021-07-20,11589958,12496760,12043359,7626891,8533693,8080292,3056265,4869869,3963067,19365656
2021-07-21,11631625,12498063,12064844,7748355,8614793,8181574,3016832,4749708,3883270,19487120
2021-07-22,11666046,12499366,12082706,7869818,8703138,8286478,2962908,4629548,3796228,19608583
2021-07-23,11699920,12500669,12100294,7991282,8792031,8391656,2907889,4509387,3708638,19730047
2021-07-24,11738683,12501973,12120328,8112746,8876036,8494391,2862647,4389227,3625937,19851511
2021-07-25,11777448,12503276,12140362,8234210,8960038,8597124,2817410,4269066,3543238,19972975
2021-07-26,11811467,12504317,12157892,8349963,9042813,8696388,2768654,4154354,3461504,20088728
2021-07-27,11823233,12505358,12164296,8465715,9147840,8806778,2675393,4039643,3357518,20204480
2021-07-28,11853445,12506399,12179922,8581468,9234422,8907945,2619023,3924931,3271977,20320233
2021-07-29,11866096,12519018,12192557,8685642,9338564,9012103,2527532,3833376,3180454,20435985
2021-07-30,11869515,12557274,12213394,8764180,9451939,9108060,2417576,3793094,3105335,20551738
2021-07-31,11873030,12591696,12232363,8846551,9565217,9205884,2307813,3745145,3026479,20667490
2021-08-01,11883817,12624526,12254172,8930515,9671224,9300870,2212593,3694011,2953302,20783243
2021-08-02,11912994,12667318,12290156,9006818,9761142,9383980,2151852,3660500,2906176,20901564
2021-08-03,11943683,12696196,12319940,9097038,9849551,9473294,2094132,3599158,2846645,21019887
2021-08-04,11963920,12733777,12348848,9178552,9948409,9563480,2015511,3555225,2785368,21138208
2021-08-05,11978587,12753111,12365849,9278316,10052840,9665578,1925747,3474795,2700271,21256531
2021-08-06,11981835,12796047,12388941,9354475,10168687,9761581,1813148,3441572,2627360,21374852
2021-08-07,11985187,12838982,12412084,9430638,10284433,9857536,1700754,3408344,2554549,21493175
2021-08-08,11988537,12881918,12435228,9506797,10400178,9953488,1588359,3375121,2481740,21611496
2021-08-09,11997418,12904279,12450848,9588488,10495349,10041918,1502069,3315791,2408930,21714902
2021-08-10,11998064,12929326,12463695,9667493,10598755,10133124,1399309,3261833,2330571,21818308
2021-08-11,11998710,12952027,12475368,9748844,10702161,10225502,1296549,3203183,2249866,21921714
2021-08-12,11999357,12967485,12483421,9837441,10805569,10321505,1193788,3130044,2161916,22025122
2021-08-13,12000003,12989689,12494846,9919289,10908975,10414132,1091028,3070400,2080714,22128528
2021-08-14,12002004,13011895,12506950,10001135,11011026,10506080,990978,3010760,2000869,22231934
2021-08-15,12004030,13034100,12519065,10082982,11113052,10598017,890978,2951118,1921048,22335340
2021-08-16,12004561,13034631,12519596,10125289,11155359,10640324,849202,2909342,1879272,22377647
2021-08-17,12005092,13035162,12520127,10167598,11197668,10682633,807424,2867564,1837494,22419956
2021-08-18,12005623,13035693,12520658,10209905,11239975,10724940,765648,2825788,1795718,22462263
2021-08-19,12008527,13036224,12522376,10252213,11279910,10766062,728617,2784011,1756314,22504571
2021-08-20,12012221,13036755,12524488,10294520,11319054,10806787,693167,2742235,1717701,22546878
2021-08-21,12014730,13037286,12526008,10336829,11359385,10848107,655345,2700457,1677901,22589187
2021-08-22,12015261,13037817,12526539,10379136,11401692,10890414,613569,2658681,1636125,22631494
2021-08-23,12015709,13038265,12526987,10417215,11439771,10928493,575938,2621050,1598494,22669573
2021-08-24,12016157,13038713,12527435,10455294,11477850,10966572,538307,2583419,1560863,22707652
2021-08-25,12016605,13039161,12527883,10493373,11515929,11004651,500676,2545788,1523232,22745731
2021-08-26,12017054,13039610,12528332,10531453,11554009,11042731,463045,2508157,1485601,22783811
2021-08-27,12017502,13040058,12528780,10569532,11592088,11080810,425414,2470526,1447970,22821890
2021-08-28,12017950,13040506,12529228,10607611,11630167,11118889,387783,2432895,1410339,22859969
2021-08-29,12018398,13040954,12529676,10645690,11668246,11156968,350152,2395264,1372708,22898048
2021-08-30,12018398,13040954,12529676,10678547,11701103,11189825,317295,2362407,1339851,22930905
2021-08-31,12044711,13040954,12542832,10711404,11707647,11209526,337064,2329550,1333307,22963762
2021-09-01,12076882,13040954,12558918,10744261,11708333,11226297,368549,2296693,1332621,22996619
2021-09-02,12109054,13040954,12575004,10777119,11709019,11243069,400035,2263835,1331935,23029477
2021-09-03,12141225,13040954,12591090,10809976,11709705,11259840,431520,2230978,1331249,23062334
2021-09-04,12173397,13040954,12607176,10842833,11710390,11276612,463007,2198121,1330564,23095191
2021-09-05,12205568,13040954,12623261,10875690,11711076,11293383,494492,2165264,1329878,23128048
2021-09-06,12226768,13040954,12633861,10897119,11711305,11304212,515463,2143835,1329649,23149477
2021-09-07,12247968,13040954,12644461,10918547,11711533,11315040,536435,2122407,1329421,23170905
2021-09-08,12269168,13040954,12655061,10939976,11711762,11325869,557406,2100978,1329192,23192334
2021-09-09,12290368,13040954,12665661,10961404,11711990,11336697,578378,2079550,1328964,23213762
2021-09-10,12311568,13040954,12676261,10982833,11712219,11347526,599349,2058121,1328735,23235191
2021-09-11,12332768,13040954,12686861,11004261,11712447,11358354,620321,2036693,1328507,23256619
2021-09-12,12353968,13040954,12697461,11025690,11712676,11369183,641292,2015264,1328278,23278048
