date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated,total_vaccinations
2021-04-29,4103018,4163727,4133372,1282375,1343084,1312730,2759934,2881352,2820643,
2021-04-30,4166996,4245263,4206130,1304512,1382779,1343646,2784217,2940751,2862484,
2021-05-01,4232005,4326799,4279402,1326652,1421446,1374049,2810559,3000147,2905353,
2021-05-02,4297379,4407726,4352552,1349398,1459745,1404572,2837634,3058328,2947981,
2021-05-03,4386382,4510932,4448657,1373220,1497770,1435495,2888612,3137712,3013162,
2021-05-04,4449455,4617808,4533632,1393373,1561726,1477550,2887729,3224435,3056082,
2021-05-05,4514311,4725168,4619740,1413041,1623898,1518470,2890413,3312127,3101270,
2021-05-06,4579318,4822188,4700753,1443047,1685917,1564482,2893401,3379141,3136271,
2021-05-07,4644329,4917495,4780912,1474768,1747934,1611351,2896395,3442727,3169561,
2021-05-08,4709744,5018175,4863960,1501117,1809548,1655332,2900196,3517058,3208627,
2021-05-09,4800086,5102949,4951518,1543371,1846234,1694802,2953852,3559578,3256715,
2021-05-10,4913867,5204145,5059006,1590076,1880354,1735215,3033513,3614069,3323791,
2021-05-11,5025282,5288129,5156706,1653992,1916839,1785416,3108443,3634137,3371290,
2021-05-12,5134970,5395544,5265257,1694478,1955052,1824765,3179918,3701066,3440492,
2021-05-13,5247625,5507741,5377683,1730181,1990297,1860239,3257328,3777560,3517444,
2021-05-14,5360278,5619942,5490110,1765881,2025545,1895713,3334733,3854061,3594397,
2021-05-15,5472521,5732140,5602330,1801583,2061202,1931392,3411319,3930557,3670938,
2021-05-16,5560327,5844341,5702334,1837283,2121297,1979290,3439030,4007058,3723044,
2021-05-17,5657437,5947223,5802330,1883777,2173563,2028670,3483874,4063446,3773660,
2021-05-18,5733239,6043314,5888276,1937062,2247137,2092100,3486102,4106252,3796177,
2021-05-19,5798616,6146221,5972418,1983531,2331136,2157334,3467480,4162690,3815085,
2021-05-20,5864090,6245571,6054830,2033556,2415037,2224296,3449053,4212015,3830534,
2021-05-21,5933319,6344923,6139121,2083580,2495184,2289382,3438135,4261343,3849739,
2021-05-22,6016138,6431090,6223614,2146789,2561741,2354265,3454397,4284301,3869349,
2021-05-23,6099006,6517257,6308132,2209998,2628249,2419124,3470757,4307259,3889008,
2021-05-24,6182052,6598743,6390398,2284589,2701280,2492934,3480772,4314154,3897463,
2021-05-25,6259348,6661990,6460669,2377421,2780063,2578742,3479285,4284569,3881927,
2021-05-26,6323145,6728486,6525816,2467002,2872343,2669672,3450802,4261484,3856143,
2021-05-27,6387043,6809327,6598185,2542239,2964523,2753381,3422520,4267088,3844804,
2021-05-28,6456519,6890167,6673343,2617476,3051124,2834300,3405395,4272691,3839043,
2021-05-29,6529025,6966027,6747526,2697695,3134697,2916196,3394328,4268332,3831330,
2021-05-30,6601530,7041886,6821708,2777913,3218269,2998091,3383261,4263973,3823617,
2021-05-31,6720520,7141855,6931188,2865225,3286560,3075892,3433960,4276630,3855295,
2021-06-01,6819484,7236802,7028143,2957563,3374881,3166222,3444603,4279239,3861921,
2021-06-02,6913825,7354656,7134240,3026990,3467821,3247406,3446004,4327666,3886835,
2021-06-03,7005369,7458783,7232076,3110148,3563562,3336855,3441807,4348635,3895221,
2021-06-04,7096909,7562224,7329566,3193988,3659303,3426646,3437606,4368236,3902921,
2021-06-05,7188452,7665667,7427060,3277830,3755045,3516438,3433407,4387837,3910622,
2021-06-06,7278861,7769796,7524328,3360982,3851917,3606450,3426944,4408814,3917879,
2021-06-07,7426187,7930554,7678370,3429401,3933768,3681584,3492419,4501153,3996786,
2021-06-08,7549589,8087772,7818680,3501363,4039546,3770454,3510043,4586409,4048226,
2021-06-09,7687683,8249043,7968363,3569269,4130629,3849949,3557054,4679774,4118414,
2021-06-10,7823992,8406829,8115410,3640660,4223497,3932078,3600495,4766169,4183332,
2021-06-11,7960150,8540223,8250186,3736443,4316516,4026480,3643634,4803780,4223707,
2021-06-12,8096306,8673621,8384964,3832225,4409540,4120882,3686766,4841396,4264081,
2021-06-13,8232058,8806328,8519193,3928695,4502965,4215830,3729093,4877633,4303363,
2021-06-14,8338726,8930336,8634531,4023357,4614967,4319162,3723759,4906979,4315369,
2021-06-15,8425698,9041218,8733458,4131147,4746667,4438907,3679031,4910071,4294551,
2021-06-16,8520354,9148432,8834393,4242603,4870681,4556642,3649673,4905829,4277751,
2021-06-17,8616739,9244399,8930569,4365309,4992969,4679139,3623770,4879090,4251430,
2021-06-18,8710155,9344389,9027272,4483989,5118223,4801106,3591932,4860400,4226166,
2021-06-19,8803575,9446094,9124834,4600956,5243475,4922216,3560100,4845138,4202619,
2021-06-20,8897403,9542426,9219914,4723294,5368317,5045806,3529086,4819132,4174109,
2021-06-21,9014293,9653287,9333790,4832431,5471425,5151928,3542868,4820856,4181862,
2021-06-22,9114376,9751465,9432920,4954248,5591337,5272792,3523039,4797217,4160128,
2021-06-23,9232165,9866856,9549510,5058855,5693546,5376200,3538619,4808001,4173310,
2021-06-24,9360379,9958816,9659598,5186892,5785329,5486110,3575050,4771924,4173487,
2021-06-25,9488496,10051315,9769906,5314391,5877210,5595800,3611286,4736924,4174105,
2021-06-26,9606046,10143808,9874927,5441893,5979655,5710774,3626391,4701915,4164153,
2021-06-27,9710008,10236306,9973157,5569393,6095691,5832542,3614317,4666913,4140615,
2021-06-28,9821937,10336817,10079377,5705735,6220615,5963175,3601322,4631082,4116202,
2021-06-29,9945068,10439144,10192106,5840259,6334335,6087297,3610733,4598885,4104809,
2021-06-30,10073952,10548263,10311108,5967993,6442304,6205148,3631648,4580270,4105959,
2021-07-01,10216334,10650567,10433450,6102542,6536775,6319658,3679559,4548025,4113792,
2021-07-02,10358615,10752824,10555720,6237138,6631347,6434242,3727268,4515686,4121477,
2021-07-03,10500894,10855078,10677986,6371735,6725919,6548827,3774975,4483343,4129159,
2021-07-04,10647996,10970518,10809257,6493148,6815670,6654409,3832326,4477370,4154848,
2021-07-05,10772347,11063207,10917777,6593916,6884776,6739346,3887571,4469291,4178431,
2021-07-06,10861881,11167102,11014492,6683480,6988701,6836090,3873180,4483622,4178401,
2021-07-07,10954958,11289236,11122097,6754803,7089081,6921942,3865877,4534433,4200155,
2021-07-08,11052657,11408122,11230390,6829376,7184841,7007108,3867816,4578746,4223281,
2021-07-09,11153154,11527055,11340104,6903900,7277801,7090850,3875353,4623155,4249254,
2021-07-10,11253653,11645991,11449822,6978423,7370761,7174592,3882892,4667568,4275230,
2021-07-11,11354151,11769907,11562029,7047964,7463720,7255842,3890431,4721943,4306187,
